"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"37563/AL";"2016-12-12";"DaPraça Apartments";"N";"2016-12-12";"Apartamento";"2";"4";"0";;"Rua Rua Joaquim António de Aguiar, 82 1º frente";"4000-309";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"37561/AL";"2016-12-11";"Garden over Porto";"N";"2016-08-01";"Moradia";"3";"5";"1";;"Rua Silva Tapada, 44 Porto";"4200-500";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"37560/AL";"2016-12-11";"Apartamento de José Marques";"S";"2016-11-30";"Apartamento";"4";"5";"2";;"Rua Rua Pinto Bessa, 307 3.º";"4300-431";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"37540/AL";"2016-12-09";"Porto Insight Apartment";"S";"2016-12-09";"Apartamento";"2";"4";"1";;"Rua Rua Álvares Cabral, 105 Cv tr";"4050-041";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"37538/AL";"2016-12-09";"Wood & Blue House";"N";"2016-12-09";"Moradia";"3";"5";"3";;"Rua Rua Casal do Pedro, 18";"4050-171";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"37533/AL";"2016-12-09";"Flat MSC IV Comércio do Porto";"S";"2016-12-09";"Apartamento";"2";"4";"1";;"Rua Rua O Comércio do Porto, 149 3 Dt";"4050-211";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Moreira, Sousa & Carneiro - Mediação Imobiliária, Lda.";"Arrendatário";"505983699";"Pessoa coletiva";"Portugal";;;"939021012";"Sim"
"37531/AL";"2016-12-09";"Parcela";"S";"2016-12-09";"Apartamento";"2";"4";"1";;"Rua Rua Santa Catarina, 722 2";"4000-446";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Parcela Composta, Unipessoal Lda";"Proprietário";"513907688";"Pessoa coletiva";"Portugal";;;;"Não"
"37521/AL";"2016-12-09";"Ricardo Oliveira Cardoso da Silva";"N";"2016-12-09";"Apartamento";"2";"4";"1";;"Rua Rua Álvares Cabral, 105 1 tr";"4050-041";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"37518/AL";"2016-12-09";"Laura Maria F S O Cardoso da Silva";"N";"2016-12-09";"Apartamento";"2";"4";"1";;"Rua Rua Álvares Cabral, 105 2 tr";"4050-041";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"37517/AL";"2016-12-09";"Casa das Músicas ";"S";"2016-12-09";"Apartamento";"2";"4";"1";;"Rua Rua 15 de Novembro, 149 3.º";"4100-422";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"HPin - Health  & Services, Lda";"Arrendatário";"514134127";"Pessoa coletiva";"Portugal";;;"935385895";"Não"
"37513/AL";"2016-12-09";"InLapa 4";"N";"2016-12-09";"Apartamento";"3";"5";"1";;"Rua Rua Antero de Quental, 119 1 tr";"4050-056";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"37468/AL";"2016-12-06";"Apartment T3 Oporto City Center";"S";"2016-12-06";"Apartamento";"6";"6";"3";;"Rua Rua Torrinha, 238 4.º Hab.42";"4050-610";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"37435/AL";"2016-12-06";"Jupiter's Moon";"S";"2016-12-06";"Apartamento";"5";"6";"3";;"Rua Rua Doutor Alfredo de Magalhães, 110 2.º Esq.";"4000-062";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"37419/AL";"2016-12-05";"Oporto Guest Dowtown Soares dos Reis";"S";"2016-12-05";"Apartamento";"2";"3";"0";;"Rua Rua Dom Manuel II, 70 4 D";"4050-342";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Gorgeous Freedom Lda";"Arrendatário";"514141913";"Pessoa coletiva";"Portugal";;;;"Não"
"37361/AL";"2016-12-02";"Canvas Atelier Hostel";"N";"2016-12-05";"Moradia";"26";"26";"5";;"Rua Rua Barão São Cosme, 264";"4000-501";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Amuletos e Sonetos, Lda.";"Arrendatário";"514095822";"Pessoa coletiva";"Portugal";;;"919610101";"Não"
"37326/AL";"2016-11-29";"Oporto Guest Downtown Sta. Catarina";"S";"2016-11-29";"Apartamento";"2";"4";"1";;"Rua Rua Santa Catarina, 711 2 esq";"4000-454";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Gorgeous Freedom Lda";"Arrendatário";"514141913";"Pessoa coletiva";"Portugal";;;;"Sim"
"37322/AL";"2016-11-29";"Oporto Guest Cedofeita";"S";"2016-11-29";"Apartamento";"2";"3";"0";;"Rua Rua Boavista, 274 276 2 Fr";"4050-102";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Gorgeous Freedom Lda";"Arrendatário";"514141913";"Pessoa coletiva";"Portugal";;;;"Não"
"37319/AL";"2016-11-29";"Zelije";"N";"2016-07-06";"Apartamento";"1";"2";"0";;"Rua Rua Boavista, 409 1.º Frente";"4050-103";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Zelije Capital Partners, Lda.";"Proprietário";"513608397";"Pessoa coletiva";"Portugal";;;"919758404";"Não"
"37266/AL";"2016-11-28";"Sta Catarina Studio";"S";"2016-11-28";"Apartamento";"2";"4";"0";;"Rua Rua Santa Catarina, 1240 rc";"4000-447";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"37242/AL";"2016-11-28";"Apartamento Granja Lordelo";"S";"2016-10-01";"Apartamento";"3";"4";"2";;"Rua Rua Granja de Lordelo, 41 1º Dto";"4150-382";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Brothers F & F - Investimentos Imobiliários, Lda ";"Arrendatário";"507938682";"Pessoa coletiva";"Portugal";"226088000";;;"Não"
"37226/AL";"2016-11-25";"Gardenia Apart Hotel";"N";"2016-11-25";"Moradia";"7";"10";"7";;"Rua Rua Firmeza, 50";"4000-224";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Rodrigues & Mongiovi Lda";"Comodatário";"514170433";"Pessoa coletiva";"Portugal";;;"967157123";"Não"
"37182/AL";"2016-11-24";"CAZV";"S";"2016-10-19";"Apartamento";"5";"6";"3";;"Rua Rua Coutinho de Azevedo, 214 R/C";"4000-189";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Gabinete de Arquitectura J. M. Castro Ribeiro, Lda. ";"Comodatário";"502309709";"Pessoa coletiva";"Portugal";;;"914552919";"Não"
"37181/AL";"2016-11-24";"Miosotis Oporto";"S";"2016-11-24";"Estabelecimento de hospedagem";"14";"20";"8";;"Rua Rua Costa Cabral, 700 R/c";"4200-211";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"37168/AL";"2016-11-24";"Apartment Monte Alegre";"S";"2016-11-24";"Apartamento";"1";"2";"1";;"Rua Rua Monte Alegre, 149 3º Dto";"4250-301";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"37166/AL";"2016-11-24";"São Bento Luxury Building";"S";"2016-11-24";"Apartamento";"2";"4";"1";;"Rua Rua Mouzinho da Silveira, 311 2";"4050-421";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"RPJJ Investimentos Lda";"Arrendatário";"513629483";"Pessoa coletiva";"Portugal";;;;"Não"
"37164/AL";"2016-11-24";"São Bento Luxury Building";"S";"2016-11-24";"Apartamento";"2";"4";"1";;"Rua Rua Mouzinho da Silveira, 311 1";"4050-421";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"RPJJ Investimentos Lda";"Arrendatário";"513629483";"Pessoa coletiva";"Portugal";;;;"Não"
"37159/AL";"2016-11-24";"São Bento Luxury Building";"S";"2016-11-24";"Apartamento";"3";"6";"2";;"Rua Rua Mouzinho da Silveira, 311 3";"4050-421";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"RPJJ Investimentos Lda";"Arrendatário";"513629483";"Pessoa coletiva";"Portugal";;;;"Não"
"37146/AL";"2016-11-24";"Oporto Best View River";"N";"2016-11-24";"Apartamento";"2";"3";"1";;"Rua Rua Francisco da Rocha Soares, 43 Cv";"4050-281";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"37140/AL";"2016-11-23";"Belomont6";"S";"2016-11-24";"Apartamento";"5";"5";"1";;"Rua Rua Belomonte, 6 5";"4050-097";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Pretty Hill, Lda";"Arrendatário";"514057017";"Pessoa coletiva";"Portugal";;;"911007401";"Sim"
"37139/AL";"2016-11-23";"Belomont6";"S";"2016-11-24";"Apartamento";"4";"4";"1";;"Rua Rua Belomonte, 6 4";"4050-097";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Pretty Hill, Lda";"Arrendatário";"514057017";"Pessoa coletiva";"Portugal";;;"911007401";"Sim"
"37138/AL";"2016-11-23";"Belomont6";"S";"2016-11-24";"Apartamento";"4";"4";"1";;"Rua Rua Belomonte, 6 3";"4050-097";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Pretty Hill, Lda";"Arrendatário";"514057017";"Pessoa coletiva";"Portugal";;;"911007401";"Sim"
"37137/AL";"2016-11-23";"Belomont6";"S";"2016-11-24";"Apartamento";"4";"4";"1";;"Rua Rua Belomonte, 6 2";"4050-097";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Pretty Hill, Lda";"Arrendatário";"514057017";"Pessoa coletiva";"Portugal";;;"911007401";"Sim"
"37136/AL";"2016-11-23";"Belomont6";"S";"2016-11-24";"Apartamento";"3";"3";"1";;"Rua Rua Belomonte, 6 1";"4050-097";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Pretty Hill, Lda";"Arrendatário";"514057017";"Pessoa coletiva";"Portugal";;;"911007401";"Sim"
"37069/AL";"2016-11-22";"Down Bonjardim Apartments";"S";"2016-11-22";"Apartamento";"5";"5";"2";;"Rua Rua Bonjardim, 373 2.º";"4000-125";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"37068/AL";"2016-11-22";"Porto Trv.Cedofeita´s Place";"N";"2016-11-22";"Apartamento";"2";"4";"1";;"Travessa Travessa Cedofeita, 32 1º Frente";"4050-183";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"MERC PLACE,LDA.";"Proprietário";"514107839";"Pessoa coletiva";"Portugal";;;"912815898";"Sim"
"37066/AL";"2016-11-22";"Ana Padilha";"N";"2016-11-22";"Apartamento";"2";"4";"0";;"Rua Rua Clemente Meneres, 87 2.º Dit-Frt";"4050-202";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"JOANA PADILHA, UNIPESSOAL LDA";"Proprietário";"514834994";"Pessoa coletiva";"Portugal";;;"960023267";"Não"
"37065/AL";"2016-11-22";"Porto Downtown´s Place";"N";"2016-11-22";"Apartamento";"3";"4";"1";;"Rua Rua O Comércio do Porto, 102 3 Hab 2";"4050-209";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"MERC PLACE,LDA.";"Proprietário";"514107839";"Pessoa coletiva";"Portugal";;;"912815898";"Sim"
"37063/AL";"2016-11-22";"Porto Alegria´s Place";"S";"2016-11-22";"Apartamento";"2";"4";"0";;"Rua Rua Alegria, 258 2 Dir. tras.";"4000-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"MERC PLACE,LDA.";"Proprietário";"514107839";"Pessoa coletiva";"Portugal";;;"912815898";"Sim"
"37059/AL";"2016-11-22";"Porto Clérigo´s Place";"N";"2016-11-22";"Apartamento";"2";"4";"0";;"Rua Rua Santa Teresa, 26 1 Traseiras";"4050-537";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"MERC PLACE,LDA.";"Proprietário";"514107839";"Pessoa coletiva";"Portugal";;;"912815898";"Sim"
"37042/AL";"2016-11-21";"Duque de Loule 121 - 6.4";"S";"2016-12-01";"Apartamento";"2";"4";"1";;"Rua Rua Duque Loulé, 246 6.4";"4000-324";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"37004/AL";"2016-11-21";"Porto Cativo Mezzanine";"S";"2016-11-21";"Apartamento";"2";"4";"0";;"Rua Rua Cativo, 16 2 F";"4000-160";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Anarchlab - Arquitectura, Ldª";"Proprietário";"510577067";"Pessoa coletiva";"Portugal";;;"937689029";"Não"
"37001/AL";"2016-11-21";"Passos Manuel, 236 AL";"N";"2016-09-24";"Apartamento";"2";"3";"0";;"Rua Rua Passos Manuel, 236 3.º Esquerdo";"4000-382";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Passos Manuel 236, Unipessoal, lda";"Arrendatário";"514054093";"Pessoa coletiva";"Portugal";;;"919340849";"Não"
"36995/AL";"2016-11-18";"Passos Manuel, 236 AL";"N";"2016-09-24";"Apartamento";"2";"3";"0";;"Rua Rua Passos Manuel, 236 2.º Esq.";"4000-382";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Passos Manuel 236, Unipessoal, lda";"Arrendatário";"514054093";"Pessoa coletiva";"Portugal";;;"919340849";"Não"
"36993/AL";"2016-11-21";"Passos Manuel, 236 AL";"N";"2016-09-24";"Apartamento";"5";"8";"2";;"Rua Rua Passos Manuel, 236 3.º Centro";"4000-382";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Passos Manuel 236, Unipessoal, lda";"Arrendatário";"514054093";"Pessoa coletiva";"Portugal";;;"919340849";"Não"
"36978/AL";"2016-11-18";"Oporto Places";"S";"2016-11-18";"Apartamento";"4";"5";"0";;"Rua Rua Santo André, 28 1º";"4000-462";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"36977/AL";"2016-11-18";"Passos Manuel, 236 AL";"N";"2016-09-24";"Apartamento";"2";"3";"0";;"Rua Rua Passos Manuel, 236 2.º Dt.º";"4000-382";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Passos Manuel 236, Unipessoal, lda";"Arrendatário";"514054093";"Pessoa coletiva";"Portugal";;;"919340849";"Não"
"36965/AL";"2016-11-18";"Passos Manuel, 236 AL";"N";"2016-09-24";"Apartamento";"5";"8";"2";;"Rua Rua Passos Manuel, 236 2.º Centro";"4000-382";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Passos Manuel 236, Unipessoal, lda";"Arrendatário";"514054093";"Pessoa coletiva";"Portugal";;;"919340849";"Não"
"36958/AL";"2016-11-18";"Passos Manuel, 236 AL";"N";"2016-09-24";"Apartamento";"5";"8";"2";;"Rua Rua Passos Manuel, 236 1.º Centro";"4000-382";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Passos Manuel 236, Unipessoal, Lda";"Arrendatário";"514054093";"Pessoa coletiva";"Portugal";;;"919340849";"Não"
"36925/AL";"2016-11-17";"Simon 3";"S";"2016-11-28";"Apartamento";"2";"4";"1";;"Rua Rua Rosário, 195 4.º Esq.º";"4050-524";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Oamis Sociedade Imobiliária Lda.";"Proprietário";"514072008";"Pessoa coletiva";"Portugal";;;;"Não"
"36922/AL";"2016-11-17";"Simon 2";"S";"2016-11-28";"Apartamento";"2";"4";"1";;"Rua Rua Rosário, 195 2º Drt.º";"4050-524";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Oamis Sociedade Imobiliária Lda.";"Proprietário";"514072008";"Pessoa coletiva";"Portugal";;;;"Não"
"36921/AL";"2016-11-17";"Simon 1";"N";"2016-11-28";"Apartamento";"2";"4";"1";;"Rua Rua Rosário, 195 2º Esq.º";"4050-524";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Oamis Sociedade Imobiliária Lda.";"Proprietário";"514072008";"Pessoa coletiva";"Portugal";;;;"Não"
"36918/AL";"2016-11-17";"Salgueiros Musical";"S";"2016-11-17";"Estabelecimento de hospedagem";"1";"2";"1";;"Rua Rua Salgueiros, 601 R/C Esq.";"4050-533";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"36917/AL";"2016-11-17";"Porto D`ouro Apartment";"S";"2016-11-17";"Moradia";"3";"4";"2";;"Bairro Bairro João do Carmo, 14 rc";"4150-425";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"36915/AL";"2016-11-17";"Charming Apartment in Foz";"S";"2016-11-17";"Apartamento";"2";"4";"1";;"Rua Rua Padre Luís Cabral, 818 rc e";"4150-457";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"36878/AL";"2016-11-16";"Old Stone Flats Mercadores";"N";"2016-11-21";"Apartamento";"2";"4";"1";;"1ª Rua Rua de São João, 110 3 Esquerdo Porto";"4050-552";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"ALLONFLAT GESTÃO IMOBILIÁRIA, LDA";"Arrendatário";"514024577";"Pessoa coletiva";"Portugal";"223201322";;"914896189";"Sim"
"36877/AL";"2016-11-16";"Old Stone Flats Moderm Chic";"N";"2016-11-21";"Apartamento";"1";"4";"0";;"1ª Rua Rua de São João, 110 3 Direito Porto";"4050-552";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ALLONFLAT GESTÃO IMOBILIÁRIA, LDA";"Arrendatário";"514024577";"Pessoa coletiva";"Portugal";"223201322";;"914896189";"Sim"
"36875/AL";"2016-11-16";"Old Stone  Flats Peter's";"N";"2016-11-21";"Apartamento";"2";"4";"0";;"1ª Rua Rua de São João, 110 2 Direito Porto";"4050-552";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ALLONFLAT GESTÃO IMOBILIÁRIA, LDA";"Arrendatário";"514024577";"Pessoa coletiva";"Portugal";"223201322";;"914896189";"Sim"
"36874/AL";"2016-11-16";"Old Stone Flats Vintage Ribeira";"N";"2016-11-21";"Apartamento";"2";"4";"1";;"1ª Rua Rua de São João, 110 1 Direito";"4050-552";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ALLONFLAT GESTÃO IMOBILIÁRIA, LDA";"Arrendatário";"514024577";"Pessoa coletiva";"Portugal";"223201322";;"914896189";"Sim"
"36833/AL";"2016-11-16";"AZULINVESTE - Sociedade de Investimentos Imobiliários, Lda.";"S";"2016-11-16";"Apartamento";"5";"10";"5";;"Rua Rua Restauração, 296 3";"4050-501";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"AZULINVESTE - Sociedade de Investimentos Imobiliários, Lda.";"Arrendatário";"503869015";"Pessoa coletiva";"Portugal";;;"911716099";"Não"
"36773/AL";"2016-11-14";"D & P";"N";"2016-11-21";"Apartamento";"1";"2";"1";;"Rua Rua de Santo Ildefonso, 56 3.º Esq.";"4000-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Paulo J. Alves Dias, Arquitecto Lda";"Arrendatário";"508119103";"Pessoa coletiva";"Portugal";"225096171";;"917218426";"Não"
"36769/AL";"2016-11-14";"D & P";"N";"2016-11-21";"Apartamento";"1";"2";"1";;"Rua Rua de Santo Ildefonso, 56 2.º Esq.";"4000-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Paulo J. Alves Dias, Arquitecto Lda";"Arrendatário";"508119103";"Pessoa coletiva";"Portugal";"225096171";;"917218426";"Não"
"36689/AL";"2016-11-11";"Porto Ribeira Moments";"S";"2016-06-24";"Apartamento";"2";"4";"1";;"1ª Rua Rus S. João, 34 7º Porto";"4050-553";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"36668/AL";"2016-11-11";"Casa Carvalheiras";"N";"2016-11-12";"Moradia";"2";"4";"0";;"Rua Rua Carvalheiras, 172";"4000-159";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Cessionário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"36647/AL";"2016-11-10";"Studios Cedofeita";"S";"2016-11-10";"Apartamento";"2";"2";"0";;"Rua Rua Cedofeita, 476 1 TR";"4050-175";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Silent Smiles - Lda";"Arrendatário";"514803428";"Pessoa coletiva";"Portugal";;;"933424948";"Não"
"36600/AL";"2016-11-09";"Studios Cedofeita";"S";"2016-11-10";"Apartamento";"2";"2";"1";;"Rua Rua Cedofeita, 476 1.º Frente";"4050-175";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Silent Smiles, Lda";"Arrendatário";"514803428";"Pessoa coletiva";"Portugal";;;"9334224948";"Não"
"36564/AL";"2016-11-09";"Praça 66 Guest House";"S";"2016-11-14";"Apartamento";"9";"10";"9";;"Praça Praça Marquês Pombal, 66 4º andar";"4000-390";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Oceano de Seduções S.A.";"Comodatário";"509538428";"Pessoa coletiva";"Portugal";;;"939850362";"Sim"
"36544/AL";"2016-11-08";"Alegria Flat";"S";"2016-11-08";"Apartamento";"2";"4";"1";;"Rua Rua Alegria, 1012 2.º Tras.";"4000-040";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"36529/AL";"2016-11-08";"Arts and Travel Apartments";"S";"2016-12-01";"Apartamento";"4";"6";"2";;"Rua Rua Dom António Barroso, 268-BL2 R/CH Dt.º Tras.";"4050-059";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Alamedas e Colinas Lda.";"Proprietário";"514089393";"Pessoa coletiva";"Portugal";;;"966381343";"Não"
"36511/AL";"2016-11-07";"Home Sweet Home";"S";"2016-11-07";"Apartamento";"3";"6";"2";;"Rua Rua Lindo Vale, 472 1º";"4200-370";"Porto";"Paranhos";"Porto";"Porto";"Norte";"Sousa & Gonçalves Lda";"Comodatário";"503879100";"Pessoa coletiva";"Portugal";;;"919163500";"Não"
