"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"70082/AL";"2018-04-26";"oportocityview santa catarina 4";"S";"2018-04-26";"Apartamento";"2";"4";"1";;"1ª Rua Rua de santa catarina, 840 2 trás";"4000-446";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Lovely resolution Lda";"Arrendatário";"515654655";"Pessoa coletiva";"Portugal";;;"916357207";"Não"
"70081/AL";"2018-04-26";"Oporto cityview Santa Catarina 5";"S";"2018-04-26";"Apartamento";"1";"2";"0";;"1ª Rua Rua de santa catarina, 840 2 frente";"4000-446";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Lovely resolution Lda";"Arrendatário";"515654655";"Pessoa coletiva";"Portugal";;;;"Não"
"70080/AL";"2018-04-26";"Oportocityview Santa Catarina 2";"S";"2018-04-26";"Apartamento";"2";"4";"1";;"1ª Rua Rua de Santa Catarina , 840 1 trás";"4000-446";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Lovely resolution lda";"Arrendatário";"515654655";"Pessoa coletiva";"Portugal";;;"916357207";"Não"
"70079/AL";"2018-04-26";"Oportocityview santa catarina 3";"S";"2018-04-26";"Apartamento";"2";"2";"0";;"1ª Rua Rua Santa Catarina, 840 1 frente";"4000-446";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"lovely resolution lda";"Arrendatário";"515654655";"Pessoa coletiva";"Portugal";;;"916357207";"Não"
"70078/AL";"2018-04-26";"Oportocityview Santa Catarina 1";"S";"2018-04-26";"Apartamento";"2";"4";"1";;"1ª Rua Rua de santa catarina, 840 rc";"4000-446";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Lovely resolution lda";"Arrendatário";"515654655";"Pessoa coletiva";"Portugal";;;"916357207";"Não"
"70073/AL";"2018-04-26";"G|R Suites";"S";"2020-09-14";"Moradia";"9";"9";"7";;"Rua Latino Coelho, 300";"4000-314";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Galaxyroofs, lda";"Proprietário";"514415274";"Pessoa coletiva";"Portugal";;;"910990456";"Sim"
"70067/AL";"2018-04-26";"Almada Elegant & Cozy Apartment";"S";"2018-05-07";"Apartamento";"2";"3";"0";;"Rua Rua do Almada, 392 2 Traseiras";"4050-514";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fortune Penguin, Lda.";"Arrendatário";"514495600";"Pessoa coletiva";"Portugal";;;"911040332";"Não"
"70049/AL";"2018-04-26";"Riverview Apartment";"S";"2018-04-26";"Apartamento";"5";"6";"3";;"Calçada Calçada Arrábida, 1 3º E 34";"4150-106";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69979/AL";"2018-04-26";"Apartamento t1";"S";"2018-04-28";"Apartamento";"2";"4";"1";;"Rua Rua Faria Guimarães, 66 2 F";"4000-202";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Dragon Seduction Unipessoal LDA";"Arrendatário";"514772867";"Pessoa coletiva";"Portugal";;;"935468786";"Não"
"69969/AL";"2018-04-25";"CEUTA PENTHOUSE";"S";"2018-04-30";"Apartamento";"4";"6";"2";;"Rua Rua Ceuta, 44 7 DTO";"4050-189";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZHEN MA, UNIPESSOAL LDA";"Proprietário";"514718773";"Pessoa coletiva";"Portugal";;;"926878865";"Não"
"69961/AL";"2018-04-25";"Downtown Contemplation";"S";"2018-11-22";"Apartamento";"4";"7";"2";;"Rua Rua Doutor Alves da Veiga, 49 1";"4000-073";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Tulipshadow, Lda";"Comodatário";"514855436";"Pessoa coletiva";"Portugal";;;"914628295";"Não"
"69957/AL";"2018-04-24";"Sé Boutique Apartment";"N";"2018-09-24";"Apartamento";"2";"4";"1";;"Rua Rua Saraiva de Carvalho, 12 3 3.1";"4000-520";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Expoente Potencial Lda";"Proprietário";"514800631";"Pessoa coletiva";"Portugal";;;"919824598";"Sim"
"69931/AL";"2018-04-24";"PortoHouse.com";"S";"2018-05-01";"Moradia";"5";"10";"5";;"Rua Rua Teófilo Seyrig, 103";"4300-535";"Porto";"Campanhã";"Porto";"Porto";"Norte";"Findplatform Lda";"Arrendatário";"510755640";"Pessoa coletiva";"Portugal";;;"961510776";"Não"
"69907/AL";"2018-04-24";"Studio Porto";"S";"2018-04-24";"Apartamento";"2";"3";"0";;"Rua Rua Fernandes Tomás, 648 1.º  Dit";"4000-212";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"69863/AL";"2018-04-24";"OPORTO FIRMEZA MEDUSA APARTMENT";"N";"2018-04-24";"Apartamento";"1";"2";"0";;"Rua Rua Firmeza, 60 2º  Traseiras";"4000-224";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"69861/AL";"2018-04-24";"Mouzinho160 by Oporto Tourist Apartments";"S";"2016-03-01";"Apartamento";"6";"6";"1";;"Rua Rua Mouzinho da Silveira, 160 4 Esq Porto";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"CP71 - Oporto Tourist Apartments, Lda.";"Arrendatário";"508850363";"Pessoa coletiva";"Portugal";;;;"Não"
"69857/AL";"2018-04-24";"T0 Carregal";"S";"2018-05-01";"Apartamento";"2";"4";"0";;"Travessa Travessa do Carregal, 156 1º Trás";"4050-177";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"CNB - CENTRO DE NEGÓCIOS DO BONFIM";"Proprietário";"504640810";"Pessoa coletiva";"Portugal";;;"962423645";"Não"
"69835/AL";"2018-04-24";"Vanessa's Charming House";"N";"2018-04-24";"Quartos";"1";"2";"1";;"Rua Rua Bairro do Comércio do Porto, 196-198";"4350-062";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69821/AL";"2018-04-23";"Plano de Fuga";"S";"2018-05-01";"Estabelecimento de hospedagem";"1";"2";"1";;"Rua Rua da Alegria, 362A 4º B";"4000-035";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69812/AL";"2018-04-23";"Trindade Place";"S";"2018-04-19";"Apartamento";"2";"4";"1";;"1ª Rua Gonçalo Cristovão, 250 2 Traseiras Porto";"4000-268";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69789/AL";"2018-04-23";"Apartamento na Chã";"S";"2018-04-23";"Apartamento";"2";"4";"0";;"Rua Rua Chã, 32 2.º";"4000-164";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Jump Willy, Lda";"Arrendatário";"508209013";"Pessoa coletiva";"Portugal";;;;"Não"
"69780/AL";"2018-04-23";"Casa Braancamp2";"N";"2018-04-23";"Apartamento";"1";"2";"0";;"Travessa Travessa Anselmo Braamcamp, 141 R/ch  Dit";"4000-085";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69721/AL";"2018-04-23";"Mouzinho160 by Oporto Tourist Apartments";"S";"2016-03-01";"Apartamento";"3";"3";"0";;"Rua Rua Mouzinho da Silveira, 160 5 ET Porto";"4050-416";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"CP71 - Oporto Tourist Apartments, Lda.";"Arrendatário";"508850363";"Pessoa coletiva";"Portugal";;;;"Não"
"69702/AL";"2018-04-22";"Khora Flat";"S";"2018-04-27";"Apartamento";"2";"3";"1";;"Rua Rua Gonçalo Sampaio, 329 5º Z";"4150-367";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69698/AL";"2018-04-21";"Downtown Porto Bonfim Studio Apt";"S";"2018-04-21";"Apartamento";"2";"4";"1";;"Rua Rua Bonfim, 139 rc frt";"4300-069";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Claudia Carvalho Amorim Unipessoal Lda";"Arrendatário";"514330473";"Pessoa coletiva";"Portugal";;;"965630494";"Não"
"69694/AL";"2018-04-21";"Downtown Porto Mouzinho 271 Studio Apartments";"N";"2018-04-21";"Apartamento";"1";"2";"0";;"Rua Rua Mouzinho da Silveira, 271 1";"4050-421";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Claudia Carvalho Amorim Unipessoal Lda";"Comodatário";"514330473";"Pessoa coletiva";"Portugal";;;"965630494";"Não"
"69692/AL";"2018-04-21";"Douro Maison";"S";"2018-04-22";"Moradia";"4";"8";"4";;"Rua Rua da Estação, 192";"4300-171";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69691/AL";"2018-04-21";"Douro Maison";"S";"2018-04-22";"Apartamento";"1";"2";"0";;"Rua Rua de Santo Ildefonso, 361 1 frente";"4000-471";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69689/AL";"2018-04-21";"Aurélia by QB flats";"S";"2018-04-23";"Apartamento";"5";"8";"3";;"Rua Rua Aurélia de Sousa, 63 3º  dto";"4000-099";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69675/AL";"2018-04-20";"Namibe Forest";"S";"2018-04-19";"Apartamento";"2";"4";"1";;"1ª Rua de Camões, 475 R/C A";"4000-147";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69671/AL";"2018-04-20";"STUDIO IN FOZ";"N";"2018-04-21";"Moradia";"2";"4";"1";;"Rua Rua Crasto, 380 - 01";"4150-242";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69670/AL";"2018-04-20";"Douro River Bridges - Historical Downtown Apartment ";"S";"2018-04-27";"Apartamento";"2";"4";"1";;"Rua Rua de São Miguel, 50 3.º  Tras.";"4050-559";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"África do Sul";;;;"Não"
"69658/AL";"2018-04-20";"Liiiving in Porto | Boavista Sunny Apartment";"S";"2018-04-20";"Apartamento";"2";"4";"1";;"Rua Rua Barão Forrester, 861 3º Frente";"4050-274";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Mediação Alugueres e Produções Lda ";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"224918269";;"913670791";"Não"
"69582/AL";"2018-04-20";"Golden Oporto";"S";"2018-05-01";"Apartamento";"2";"4";"1";;"Rua Rua Camões, 467 1 Traseiras";"4000-147";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69577/AL";"2018-04-20";"Liiiving in Porto | Central Garden Flat";"S";"2018-04-20";"Apartamento";"4";"4";"1";;"Praça Praça Marquês Pombal, 167 R/C Traseiras";"4000-391";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Mediação Alugueres e Produções Lda ";"Arrendatário";"513566562";"Pessoa coletiva";"Portugal";"224918269";;"913670791";"Sim"
"69574/AL";"2018-04-20";"Liiiving in Porto | Downtown Terrace Apartment";"S";"2018-03-29";"Apartamento";"3";"6";"0";;"Rua Rua Santos Pousada, 711 -1 -";"4000-488";"Porto";"Bonfim";"Porto";"Porto";"Norte";"ZAG - Mediação Alugueres e Produções Lda ";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"224918269";;"913670791";"Sim"
"69559/AL";"2018-04-19";"LION'S RULES-4TH BALCONY";"S";"2018-04-19";"Apartamento";"3";"5";"2";;"Rua REGRAS, 44 2";"4000-290";"PORTO";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69551/AL";"2018-04-19";"Paul's Garden";"S";"2018-05-01";"Apartamento";"2";"3";"2";;"Rua Rua Bonjardim, 948 2";"4000-121";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Irlanda";;;;"Não"
"69532/AL";"2018-04-19";"Studios Porto Solar";"S";"2018-04-19";"Apartamento";"2";"3";"1";;"Rua Rua Santa Catarina, 795/797 1 drt";"4000-454";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"SOLAR AVENIDA ACTIVIDADES TURISTICAS ,LDA";"Arrendatário";"502621893";"Pessoa coletiva";"Portugal";;;"964212270";"Não"
"69528/AL";"2018-04-19";"Studios Porto Solar";"S";"2018-04-19";"Apartamento";"4";"5";"1";;"Rua Rua Santa Catarina, 795/797 5 direito";"4000-454";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"SOLAR AVENIDA ACTIVIDADES TURISTICAS ,  UNIPESSOAL LDA";"Arrendatário";"502621893";"Pessoa coletiva";"Portugal";;;"964212270";"Não"
"69460/AL";"2018-04-19";"Studios Porto Solar";"S";"2018-04-19";"Apartamento";"4";"5";"0";;"Rua Rua Santa Catarina, 797 5 esq";"4000-454";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"solar avenida actividades turisticas unipessoal, lda";"Arrendatário";"502621893";"Pessoa coletiva";"Portugal";;;"964212270";"Não"
"69454/AL";"2018-04-19";"Balanchine";"N";"2018-05-15";"Apartamento";"3";"5";"0";;"Rua Rua Almada, 468 3 Traseiras";"4050-039";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69429/AL";"2018-04-18";"Vitral House";"N";"2018-07-05";"Moradia";"5";"9";"5";;"1ª Rua Rua Diogo Brandão, 18";"4050-229";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69414/AL";"2018-04-18";"André Filipe Pereira Vieira";"S";"2018-05-01";"Apartamento";"1";"2";"1";;"Rua Rua Júlio Dinis, 560 5 E";"4050-319";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69368/AL";"2018-04-18";"PORTUS CENTER";"S";"2018-04-18";"Apartamento";"2";"4";"1";;"Rua Rua Fonseca Cardoso, 219 4º Hab 4";"4000-234";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69320/AL";"2018-04-17";"Charming Historical Center Apartment";"S";"2018-05-01";"Apartamento";"2";"3";"0";;"Rua Almada , 546 2 Frente";"4050-039";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69261/AL";"2018-04-17";"GET LIGHTS AND BOOKS  IN FLAT";"S";"2018-05-01";"Apartamento";"2";"4";"1";;"Rua formosa, 112 2 2.3";"4000-246";"porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"GIZ, ENGENHO E TRADIÇÃO INVESTIMENTOS IMOBILIÁRIOS LDA";"Arrendatário";"513711139";"Pessoa coletiva";"Portugal";"939475224";;"967018490";"Não"
"69238/AL";"2018-04-17";"Beachhouse";"N";"2018-04-17";"Apartamento";"7";"8";"3";;"Rua Rua Funchal, 94";"4150-341";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Dragon Sedution Unipessoal , Lda";"Arrendatário";"514772867";"Pessoa coletiva";"Portugal";"933305692";;"933305692";"Não"
"69229/AL";"2018-04-17";"ENJOY OPORTO FLAT";"N";"2018-04-17";"Apartamento";"3";"6";"2";;"Rua Rua Coutinho de Azevedo, 193 1º";"4000-187";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69217/AL";"2018-04-17";"Golden Holidays By Rogério Samora";"S";"2018-05-13";"Moradia";"4";"6";"3";;"Rua Rua Passeio Alegre, 466-468";"4150-572";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Golden Holidays, Unipessoal, Lda.";"Comodatário";"514819820";"Pessoa coletiva";"Portugal";;;"912140446";"Sim"
"69177/AL";"2018-03-26";"Apartamento com Terraço";"S";"2018-03-26";"Apartamento";"2";"5";"2";;"Rua Morgado Mateus, 117 1º";"4000-334";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69161/AL";"2018-04-16";"Island in the Sky";"N";"2018-04-15";"Moradia";"4";"4";"2";;"1ª Rua Anselmo Braancamp, 575 Casa 5 Porto";"4000-080";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69140/AL";"2018-04-16";"Oporto 8";"N";"2018-04-16";"Apartamento";"4";"8";"2";;"Rua Rua Costa Cabral, 455 1º";"4200-223";"Porto";"Paranhos";"Porto";"Porto";"Norte";"Ivo Martins Construções Unipessoal Lda";"Arrendatário";"510844340";"Pessoa coletiva";"Portugal";;;"918881178";"Não"
"69137/AL";"2018-04-16";"Paula BPI";"S";"2018-04-16";"Apartamento";"2";"4";"0";;"Rua Camões, 327 1 1.6 Porto";"4000-291";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Oporto Rent J88, Lda";"Arrendatário";"513718028";"Pessoa coletiva";"Portugal";;;"918546523";"Não"
"69089/AL";"2018-04-14";"Loft Cedofeita";"S";"2018-04-17";"Apartamento";"2";"4";"0";;"2ª Rua Rua Igreja de Cedofeita, 44 2º esq. Rua Igreja de Cedofeita";"4050-306";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69079/AL";"2018-04-13";"Douro Maison";"N";"2018-04-14";"Estabelecimento de hospedagem";"5";"10";"5";;"Rua Rua do Heroismo, 5";"4000-008";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69069/AL";"2018-04-13";"CENTRAL LUXURIOUS ROOM";"N";"2018-04-13";"Estabelecimento de hospedagem";"2";"2";"1";;"Rua Rua Vanzeleres, 116 r/c";"4100-482";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69051/AL";"2018-04-13";"The Fountain Terrace";"N";"2018-04-30";"Apartamento";"2";"4";"2";;"Rua Rua da Firmeza , 58 R/C TRÁS";"4000-224";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69048/AL";"2018-04-13";"The fountain terrace";"N";"2018-04-30";"Apartamento";"2";"4";"2";;"Rua Rua da Firmeza , 58 R/C TRÁS";"4000-224";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"69014/AL";"2018-04-13";"Faria Guimarães-Apartemts";"S";"2018-04-16";"Apartamento";"4";"8";"2";;"Rua Rua Olivença, 29 2º Porto";"4000-369";"Vale de Cambra";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Alojamento Local - Pensio Bastos, Lda";"Arrendatário";"501583670";"Pessoa coletiva";"Portugal";"256462113";;"936963938";"Não"
"68990/AL";"2018-04-13";"Casamia villa@porto";"N";"2018-04-23";"Moradia";"10";"10";"5";;"Rua Rua 15 de Novembro, 177";"4100-422";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"68963/AL";"2018-04-12";"Porto Mundi";"N";"2018-04-12";"Apartamento";"3";"4";"1";;"Rua Almada, 455-A 1 º B";"4050-039";"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"PORTO MUNDI, UNIPESSOAL LDA";"Arrendatário";"514815400";"Pessoa coletiva";"Portugal";;;"964013414";"Sim"
"68950/AL";"2018-04-12";"NEPTUNO HOUSE (St. Ildefonso)";"N";"2018-04-16";"Apartamento";"3";"4";"0";;"Rua Rua Santo Ildefonso, 388 3º Porto";"4000-466";"Porto";"Bonfim";"Porto";"Porto";"Norte";"NEPTUNALCANCE, Lda";"Proprietário";"514142464";"Pessoa coletiva";"Portugal";"225501651";;"966191950";"Não"
"68928/AL";"2018-04-12";"BONFIM APARTMENTS";"S";"2018-04-17";"Apartamento";"2";"4";"1";;"Rua Rua Bonfim, 174 3º";"4300-066";"Porto";"Bonfim";"Porto";"Porto";"Norte";"TREEATTITUDE, UNIPESSOAL LDA";"Comodatário";"513989072";"Pessoa coletiva";"Portugal";;;"917858909";"Não"
"68927/AL";"2018-04-12";"Coliseu Ville II";"S";"2018-11-30";"Estabelecimento de hospedagem";"4";"4";"2";;"Rua Rua Passos Manuel, 222 4.º Sala 15";"4000-382";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Usufrutuário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"68923/AL";"2018-04-12";"Porto Riverside Apartment";"S";"2018-04-03";"Apartamento";"2";"4";"0";;"1ª Rua Rua Tomás Gonzaga, 29 2º.";"4050-607";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"68910/AL";"2018-04-12";"OPO42";"S";"2018-04-12";"Apartamento";"1";"2";"1";;"Praça Praça Coronel Pacheco, 42/43 3.º  Esq.º";"4050-453";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"68892/AL";"2018-04-12";"Porto Family Space";"S";"2018-04-12";"Apartamento";"4";"6";"3";;"Rua Rua Damião de Góis, 75 3º AR";"4050-225";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"VIEIRA ANDRADE & GUIMARÃES CARNEIRO - TURISMO E EVENTOS LDA";"Proprietário";"514785063";"Pessoa coletiva";"Portugal";;;"964024134";"Não"
"68851/AL";"2018-04-12";"HJ Apartment I Central Metro Station";"S";"2018-04-16";"Apartamento";"2";"4";"1";;"Rua Rua Gonçalo Cristóvão, 312 1º c";"4000-266";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"68848/AL";"2018-04-12";"Jnvl";"S";"2018-04-12";"Apartamento";"1";"2";"0";;"Rua Rua Constituição, 656 2.º Sala 209";"4200-194";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"68830/AL";"2018-04-11";"Cozy, Small & Traditional";"N";"2018-04-11";"Apartamento";"2";"3";"2";;"Rua Aníbal Cunha, 74 R/C 6A";"4050-046";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Standard Margin Lda.";"Comodatário";"514747269";"Pessoa coletiva";"Portugal";;;"912581252";"Não"
"68815/AL";"2018-04-11";"AC House";"S";"2018-04-11";"Estabelecimento de hospedagem";"15";"20";"9";;"Rua Rua António Cândido, 349";"4200-077";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"68801/AL";"2018-04-11";"oporto chic & cozy";"N";"2018-04-11";"Apartamento";"2";"4";"0";;"Rua Rua Mouzinho da Silveira, 85 1 fr-drt";"4050-420";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Chic &Cozy Apartments, unipesoal Lda";"Arrendatário";"513238417";"Pessoa coletiva";"Portugal";;;"919310722";"Não"
