"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"92114/AL";"2019-02-28";"Oporto Invite Sá da Bandeira E";"S";"2019-02-14";"Apartamento";"5";"5";"2";;"Rua Rua Sá da Bandeira, 363 2º esq E";"4000-435";"porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Oporto Invite Gestão Hoteleira";"Outro";"513908889";"Pessoa coletiva";"Portugal";;;;"Não"
"92111/AL";"2019-02-28";"The Porto Class: River";"S";"2020-08-25";"Apartamento";"1";"4";"1";;"Rua Rua Sol, 83-87 3º Rec Trasei";"4000-530";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Coreia do Sul";;;;"Não"
"92061/AL";"2019-02-27";"1BDR Cedofeita City Center";"S";"2019-02-25";"Apartamento";"2";"4";"1";;"Travessa Travessa Figueiroa, 76 1º sala 5";"4050-257";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"92034/AL";"2019-02-27";"Douro Divine";"S";"2019-02-28";"Apartamento";"2";"4";"1";;"Rua Rua Tomás Gonzaga, 19 2";"4050-607";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"92023/AL";"2019-02-27";"Sunny Garden Flat";"N";"2019-02-26";"Apartamento";"2";"4";"1";;"Rua Rua Clemente Meneres, 87 3 DRT";"4050-202";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"92022/AL";"2019-02-27";"Villa Nobre";"N";"2019-03-01";"Moradia";"4";"6";"2";;"Rua Rua Vasco Lobeira, 121 2";"4200-516";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91994/AL";"2019-02-26";"Olá Alegria - Olá Olá Apartments";"N";"2019-02-25";"Apartamento";"2";"4";"1";;"Rua Rua Alegria, 238 1 Frente";"4000-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91993/AL";"2019-02-26";"Oporto Invite - Caldeireiros 2";"S";"2019-02-11";"Apartamento";"1";"2";"0";;"Rua Rua dos Caldeireiros, 15 3º tras";"4050-140";"porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Oporto Invite Gestão Hoteleira";"Outro";"513908889";"Pessoa coletiva";"Portugal";;;;"Sim"
"91992/AL";"2019-02-26";"Liiiving in Porto | Alma d'Oporto";"S";"2019-02-11";"Apartamento";"2";"4";"1";;"Rua Rua Almada, 556 2º -";"4050-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Mediação, Alugueres e Produções, Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"913670791";;"224918269";"Sim"
"91991/AL";"2019-02-26";"Yellow House";"S";"2019-03-01";"Moradia";"4";"6";"3";;"Largo Largo Adro, 1";"4050-016";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Usufrutuário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91990/AL";"2019-02-26";"Oporto Invite - Caldeireiros";"S";"2019-02-11";"Apartamento";"1";"2";"0";;"Rua Rua dos Caldeireiros, 15 3 frente";"4050-140";"porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Oporto Invite Gestão Hoteleira";"Outro";"513908889";"Pessoa coletiva";"Portugal";;;;"Sim"
"91929/AL";"2019-02-23";"Beringela House";"S";"2019-02-22";"Apartamento";"2";"4";"1";;"Rua Rua Vera Cruz, 17 R/CH";"4300-496";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Arminda Lino - Unipessoal Lda.";"Arrendatário";"514526017";"Pessoa coletiva";"Portugal";;;"919281748";"Não"
"91928/AL";"2019-02-23";"CONSTITUIÇÃO STUDIOS 6";"S";"2019-02-11";"Apartamento";"3";"6";"2";;"Rua Rua Constituição, 2105 4º sala 10 Porto";"4250-170";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"MANEIRA APROPRIADA,LIMITADA";"Arrendatário";"513766065";"Pessoa coletiva";"Portugal";"225574330";;"966149968";"Não"
"91927/AL";"2019-02-23";"oporto chic & cozy";"N";"2019-02-25";"Apartamento";"1";"2";"0";;"Rua Rua Alexandre Herculano, 223 r/ch frente";"4000-054";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Chic &Cozy Apartments, unipesoal Lda";"Arrendatário";"513238417";"Pessoa coletiva";"Portugal";;;"919310722";"Não"
"91901/AL";"2019-02-23";"Oporto Dinis Apartments";"S";"2019-02-08";"Estabelecimento de hospedagem";"1";"2";"1";;"Rua Rua Júlio Dinis, 561 7 Escr 706";"4050-325";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Rui Salazar, Unipessoal Lda.";"Arrendatário";"514817674";"Pessoa coletiva";"Portugal";;;"915219659";"Não"
"91861/AL";"2019-02-22";"Douro Vintage Suite";"S";"2019-02-08";"Apartamento";"3";"4";"1";;"Rua Rua Gonçalo Cristóvão, 294 5 Esq Frente";"4000-266";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91860/AL";"2019-02-22";"Primavera Soul";"S";"2019-02-28";"Apartamento";"9";"10";"5";;"Rua Rua Alegria , 582 2º esq";"4000-037";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91858/AL";"2019-02-22";"Little Tower Apartment";"S";"2019-02-15";"Apartamento";"5";"8";"4";;"Rua Rua Aníbal Cunha, 39 4º";"4050-048";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Cubo Local, Lda";"Arrendatário";"515131733";"Pessoa coletiva";"Portugal";"968334206";;"968334206";"Não"
"91857/AL";"2019-02-22";"Firmeza388 - 6";"S";"2019-02-07";"Apartamento";"2";"4";"1";;"Rua Rua Firmeza, 388 3 Dto";"4000-225";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91856/AL";"2019-02-22";"Firmeza388 - 5";"S";"2019-02-07";"Apartamento";"2";"4";"1";;"Rua Rua Firmeza, 388 3 Esq";"4000-225";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91855/AL";"2019-02-22";"Firmeza388 - 4";"S";"2019-02-07";"Apartamento";"2";"4";"1";;"Rua Rua Firmeza, 388 2 Dto";"4000-225";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91854/AL";"2019-02-22";"Firmeza388 - 3";"S";"2019-02-07";"Apartamento";"2";"4";"1";;"Rua Rua Firmeza, 388 2 Esq";"4000-225";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91853/AL";"2019-02-22";"Firmeza388 - 2";"S";"2019-02-07";"Apartamento";"2";"4";"1";;"Rua Rua Firmeza, 388 1 Dto";"4000-225";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91852/AL";"2019-02-22";"Firmeza388 - 1";"S";"2019-02-07";"Apartamento";"2";"4";"1";;"Rua Rua Firmeza, 388 1 Esq";"4000-225";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91819/AL";"2019-02-21";"Bright Apartment By Trindade";"S";"2019-03-01";"Estabelecimento de hospedagem";"2";"4";"1";;"Rua Rua Raúl Dória, 48 RC Rua Raúl Dória";"4000-408";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FORMALIDADES - MEDIAÇÃO IMOBILIÁRIA E CONSULTORIA EMPRESARIAL, LDA";"Proprietário";"506630722";"Pessoa coletiva";"Portugal";;;"965658692";"Não"
"91818/AL";"2019-02-21";"ELZA CARNAVAL";"S";"2018-11-01";"Apartamento";"2";"4";"1";;"Rua Rua Lima, 52 3 esquerdo";"4200-366";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91809/AL";"2019-02-21";"Luxury Apartment Bonjardim";"N";"2019-02-14";"Apartamento";"1";"2";"0";;"Rua Rua Bonjardim, 1059 1º  C";"4000-133";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91781/AL";"2019-02-20";"ML Apartments River";"S";"2019-02-15";"Apartamento";"1";"2";"0";;"Rua Rua Doutor Sousa Viterbo, 81 2 Frente";"4050-593";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Saturno Matinal - Turismo Unipessoal Lda";"Arrendatário";"514859067";"Pessoa coletiva";"Portugal";;;"915454630";"Não"
"91764/AL";"2019-02-20";"Audrey House";"S";"2019-02-05";"Apartamento";"2";"3";"0";;"Rua Rua João de Deus, 6 4º Aptº 406";"4100-456";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91715/AL";"2019-02-19";"Guest House 4U - CASA Bonjardim Marquês";"S";"2019-02-04";"Apartamento";"2";"4";"1";;"Rua Rua Bonjardim, 1043 1 Esq.Frente";"4000-133";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91714/AL";"2019-02-19";"Casa Pedrinho";"S";"2019-02-04";"Apartamento";"1";"2";"0";;"Rua Rua Constituição, 1243 R/C Fração A";"4250-167";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"França";;;;"Não"
"91713/AL";"2019-02-19";"CONSTITUIÇÃO STUDIOS 6";"S";"2019-02-08";"Apartamento";"5";"8";"2";;"Rua Rua Constituição, 2105 4º sala 10";"4250-170";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"MANEIRA APROPRIADA,LIMITADA";"Arrendatário";"513766065";"Pessoa coletiva";"Portugal";"225574330";;"966149968";"Não"
"91686/AL";"2019-02-16";"Luz apartment";"S";"2019-02-15";"Apartamento";"1";"4";"1";;"Rua Rua Santos Pousada, 672 4 esquerdo";"4000-480";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91685/AL";"2019-02-16";"Nº321";"N";"2019-02-01";"Apartamento";"3";"4";"2";;"Avenida Avenida Camilo, 321 1º";"4300-096";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91684/AL";"2019-02-16";"Porto Zona Histórica";"S";"2019-02-14";"Apartamento";"1";"2";"1";;"Rua Rua Sol, 87 2º Frente";"4000-530";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Falcão 33 Lda.";"Arrendatário";"514536063";"Pessoa coletiva";"Portugal";;;"935121575";"Não"
"91683/AL";"2019-02-16";"lip´s friendship shelter";"S";"2019-02-11";"Apartamento";"2";"4";"1";;"Rua Rua Vitorino Nemésio, 8 RC EF";"4050-637";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91682/AL";"2019-02-16";"VISCONDE GARDEN";"S";"2019-02-02";"Apartamento";"1";"2";"0";;"Rua Rua Visconde Bóbeda, 106 R/C TRAS";"4000-108";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"91680/AL";"2019-02-16";"Liiiving in Porto | Bright Light Apartment";"S";"2019-02-01";"Apartamento";"4";"5";"2";;"Rua Rua Nossa Senhora Fátima, 382 5º Esquerdo";"4050-426";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Mediação, Alugueres e Produções, Lda";"Arrendatário";"513566562";"Pessoa coletiva";"Portugal";"224918269";;"913670791";"Sim"
"91679/AL";"2019-02-16";"Guest SPA Almada";"S";"2019-02-10";"Apartamento";"1";"2";"0";;"Rua Rua Almada, 456 1 Frente";"4050-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91678/AL";"2019-02-16";"Swim City Apartmet";"S";"2019-02-10";"Estabelecimento de hospedagem";"4";"6";"4";;"Rua Rua Constituição, 1366 1º Esq";"4250-161";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Sigmadiretriz, Lda";"Arrendatário";"515660086";"Pessoa coletiva";"Portugal";"925014172";;"925014172";"Não"
"91677/AL";"2019-02-16";"Nations Porto - Torre dos Clérigos Studio";"N";"2019-03-01";"Apartamento";"1";"2";"0";;"Rua Rua Fontaínhas, 37 3º Trás";"4000-239";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Vertentes da Memória, Lda.";"Arrendatário";"513157590";"Pessoa coletiva";"Portugal";;;"915194434";"Não"
"91676/AL";"2019-02-16";"Nations Porto - Palácio de Cristal Studio";"N";"2019-03-01";"Apartamento";"1";"2";"0";;"Rua Rua Fontaínhas, 37 3º Frente";"4000-239";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Vertentes da Memória, Lda.";"Arrendatário";"513157590";"Pessoa coletiva";"Portugal";;;"915194434";"Não"
"91675/AL";"2019-02-16";"Nations Porto - Igreja de São Fancisco Studio";"N";"2019-03-01";"Apartamento";"1";"2";"0";;"Rua Rua Fontaínhas, 37 2º Trás";"4000-239";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Vertentes da Memória, Lda.";"Arrendatário";"513157590";"Pessoa coletiva";"Portugal";;;"915194434";"Não"
"91674/AL";"2019-02-16";"Nations Porto - Sé Catedral Studio";"N";"2019-03-01";"Apartamento";"1";"2";"0";;"Rua Rua Fontaínhas, 37 1º Trás";"4000-239";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Vertentes da Memória, Lda.";"Arrendatário";"513157590";"Pessoa coletiva";"Portugal";;;"915194434";"Não"
"91673/AL";"2019-02-16";"Nations Porto - Avenida dos Aliados Suite";"N";"2019-03-01";"Apartamento";"2";"4";"0";;"Rua Rua Fontaínhas, 37 1º Frente";"4000-239";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Vertentes da Memória, Lda.";"Arrendatário";"513157590";"Pessoa coletiva";"Portugal";;;"915194434";"Não"
"91672/AL";"2019-02-16";"Nations Porto - Parque da Cidade Studio";"N";"2019-03-01";"Apartamento";"1";"2";"0";;"Rua Rua Fontaínhas, 37 R/C Trás";"4000-239";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Vertentes da Memória, Lda.";"Arrendatário";"513157590";"Pessoa coletiva";"Portugal";;;"915194434";"Não"
"91671/AL";"2019-02-16";"Nations Porto - Fundação Serralves Studio";"N";"2019-03-01";"Apartamento";"1";"2";"0";;"Rua Rua Fontaínhas, 37 R/C Frente";"4000-239";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Vertentes da Memória, Lda.";"Arrendatário";"513157590";"Pessoa coletiva";"Portugal";;;"915194434";"Não"
"91620/AL";"2019-02-15";"Casa Dom Azulejo";"N";"2019-03-01";"Apartamento";"8";"8";"4";;"Rua Rua Miragaia, 11";"4050-385";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"91619/AL";"2019-02-15";"Liiiving in Porto - Clérigos Terrace Apartment";"S";"2019-03-01";"Apartamento";"2";"3";"1";;"Rua Rua Caldeireiros, 168 1º Traseiras";"4050-138";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Mediação, Alugueres e Produções, Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"224918269";;"913670791";"Sim"
"91618/AL";"2019-02-15";"Casa do Durão";"N";"2019-04-15";"Apartamento";"2";"4";"1";;"Rua Rua Loureiro, 132 2";"4000-327";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Usufrutuário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91572/AL";"2019-02-14";"Oporto Collection Santa Catarina";"S";"2020-12-24";"Apartamento";"3";"4";"1";;"Rua Rua Santa Catarina, 1219 3.J";"4000-457";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Temas Sólidos";"Arrendatário";"516142224";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"91571/AL";"2019-02-14";"Blue Boat Apartment - Close to Douro River";"N";"2019-02-06";"Apartamento";"2";"4";"1";;"Rua Rua Bainharia, 79 2 Esq. Tras.";"4050-084";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91570/AL";"2019-02-14";"Liiiving in Porto | Cosy & Chic Downtown";"S";"2019-02-18";"Apartamento";"1";"2";"0";;"Rua Rua Pinheiro, 19 2º Frente";"4050-484";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Mediação, Alugueres e Produções, Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"224918269";;"913670791";"Sim"
"91569/AL";"2019-02-14";"ARTISTIC VINTAGE FLAT";"S";"2019-02-28";"Apartamento";"4";"6";"2";;"Rua Rua Zambeze, 45 2º Direito";"4250-504";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"INÊS MAGALHÃES MENDES, UNIPESSOAL LDA";"Comodatário";"515195260";"Pessoa coletiva";"Portugal";;;"938723439";"Não"
"91551/AL";"2019-02-14";"Bed&Confort.SerpaPinto";"S";"2019-02-13";"Estabelecimento de hospedagem";"6";"9";"5";;"Rua Rua Serpa Pinto, 632 1ºandar Esq";"4250-465";"Porto";"Paranhos";"Porto";"Porto";"Norte";"ROTAS SURPRESA UNIPESSOAL LDA";"Comodatário";"513945644";"Pessoa coletiva";"Portugal";;;"929248683";"Não"
"91520/AL";"2019-02-13";"Astronaut rooms";"N";"2019-01-29";"Quartos";"3";"3";"3";;"Rua Rua Morgado Mateus 183, 2º";"4000-335";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91517/AL";"2019-02-13";"Casa 19";"N";"2019-01-29";"Moradia";"2";"4";"1";;"Rua Rua Entrequintas, 305 casa 19";"4050-239";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91513/AL";"2019-02-13";"Porto City Elegant Retreat";"S";"2019-01-29";"Apartamento";"2";"4";"1";;"Rua Rua Santos Pousada, 547 3 5";"4000-487";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"91449/AL";"2019-02-12";"Aurora Loft";"N";"2019-02-07";"Apartamento";"2";"4";"1";;"Largo Largo São Domingos, 101 1-L Esq";"4050-545";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Estados Unidos";;;;"Sim"
"91448/AL";"2019-02-12";"Aurora Heights Apartment";"N";"2019-02-04";"Apartamento";"2";"4";"2";;"Rua Rua das Flores, 160 2";"4050-263";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Estados Unidos";;;;"Sim"
"91447/AL";"2019-02-12";"GC Apartamento";"S";"2019-01-29";"Apartamento";"3";"6";"3";;"Rua Rua Gonçalo Cristóvão, 128 6º Direito";"4000-264";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Nomad Meridian Unipessoal, Lda.";"Comodatário";"513510427";"Pessoa coletiva";"Portugal";;;"916646830";"Sim"
"91446/AL";"2019-02-12";"Oporto Collection Santa Catarina";"S";"2020-12-24";"Apartamento";"1";"2";"0";;"Rua Rua Santa Catarina, 1219 R/CH O.B";"4000-457";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Temas Sólidos";"Arrendatário";"516142224";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"91445/AL";"2019-02-12";"Oporto Collection Santa Catarina";"S";"2020-12-24";"Apartamento";"1";"2";"0";;"Rua Rua Santa Catarina, 1219 R/CH O.A";"4000-457";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Temas Sólidos";"Arrendatário";"516142224";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"91407/AL";"2019-02-09";"São Bento Hill View";"N";"2019-04-13";"Apartamento";"1";"2";"0";;"Rua Rua Corpo da Guarda, 60 1º";"4050-217";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91405/AL";"2019-02-09";"Bragas Charming Stay";"N";"2019-02-10";"Apartamento";"2";"4";"1";;"Rua Rua Bragas, 43 2 Traseiras";"4050-122";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Brasil";;;;"Não"
"91404/AL";"2019-02-09";"Casa Baltazar";"N";"2019-01-25";"Moradia";"5";"6";"3";;"Rua Rua Senhor Boa Morte, 137 Casa 7 Bairro S. João do Carmo";"4150-684";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Ponto Dominó - Imagem e Fotografia, Lda.";"Arrendatário";"509676448";"Pessoa coletiva";"Portugal";;;"917999977";"Não"
"91402/AL";"2019-02-09";"Pedro Vieira Apart";"S";"2019-01-25";"Apartamento";"1";"2";"0";;"Rua Rua Mártires da Liberdade, 234 3º frente";"4050-359";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Usufrutuário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91401/AL";"2019-02-09";"MagnoliCorner VIII";"N";"2019-04-01";"Moradia";"2";"4";"1";;"Rua Rua Firmeza, 125 casa 11";"4000-228";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Magnolicorner, Lda.";"Arrendatário";"515171166";"Pessoa coletiva";"Portugal";;;"918121238";"Não"
"91362/AL";"2019-02-08";"Point Apartment";"N";"2019-01-24";"Apartamento";"1";"2";"0";;"Rua Rua Bonfim, 336 1º FR/C";"4300-066";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Varanda D'Estrelas";"Comodatário";"515046647";"Pessoa coletiva";"Portugal";"913675701";;"913675701";"Não"
"91360/AL";"2019-02-08";"Magnolicorner V";"N";"2019-04-01";"Moradia";"2";"4";"1";;"Rua Rua Firmeza, 125 casa 7";"4000-228";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Magnolicorner, Lda.";"Arrendatário";"515171166";"Pessoa coletiva";"Portugal";;;"918121238";"Não"
"91359/AL";"2019-02-08";"Casa das Manas";"S";"2019-01-24";"Apartamento";"1";"2";"0";;"Rua Rua Cedofeita, 69 1º tras";"4050-178";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"91358/AL";"2019-02-08";"Magnolicorner IV";"N";"2019-04-01";"Moradia";"2";"4";"1";;"Rua Rua Firmeza, 125 casa 6";"4000-228";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Magnolicorner, Lda.";"Arrendatário";"515171166";"Pessoa coletiva";"Portugal";;;"918121238";"Não"
