"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"18706/AL";"2015-08-06";"Leaves Apartment";"N";"2015-08-06";"Apartamento";"2";"4";"1";;"Praça Guilherme Gomes Fernandes, 45 1º Frente";"4050-293";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"18668/AL";"2015-08-06";"FeelPorto Downtown Poets Flat";"N";"2015-08-06";"Apartamento";"5";"10";"4";;"1ª Rua Sá da Bandeira , 494 2 Dto Santo Ildefonso";"4000-435";"Santo Ildefonso";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FeelPorto, Alojamento Local e Serviços Turísticos, Lda";"Arrendatário";"510841511";"Pessoa coletiva";"Portugal";;;;"Sim"
"18646/AL";"2015-08-05";"T Pascoais";"S";"2015-08-05";"Apartamento";"4";"5";"4";;"Praça Praça Teixeira de Pascoais, 15 2.º  Esq.";"4000-532";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"18642/AL";"2015-08-05";"Minimalista";"N";"2015-08-05";"Moradia";"4";"5";"2";;"Rua Rua Monte dos Congregados, 65";"4000-339";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"18616/AL";"2015-08-05";"Mártires da Liberdade";"N";"2015-08-05";"Estabelecimento de hospedagem";"2";"4";"1";;"Rua Rua Mártires da Liberdade, 190/192 1.º 1.2";"4050-359";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"18601/AL";"2015-08-04";"OPORTOLAZARO APARTMENT";"S";"2015-08-05";"Apartamento";"2";"3";"1";;"Rua Morgado Mateus, 47 RC";"4000-334";"PORTO";"Bonfim";"Porto";"Porto";"Norte";"OPORTOLAZARO APARTMENT, LDA";"Arrendatário";"513631640";"Pessoa coletiva";"Portugal";;;"966125221";"Sim"
"18596/AL";"2015-08-04";"OPORTOLAZARO APARTMENT";"S";"2015-08-05";"Apartamento";"2";"3";"1";;"Rua Morgado Mateus, 47 2 Frente";"4000-334";"PORTO";"Bonfim";"Porto";"Porto";"Norte";"OPORTOLAZARO APARTMENT, LDA";"Arrendatário";"513631640";"Pessoa coletiva";"Portugal";;;"966125221";"Não"
"18594/AL";"2015-08-04";"OPORTOLAZARO APARTMENT";"S";"2015-08-05";"Apartamento";"2";"3";"1";;"Rua Morgado Mateus, 47 1 Traseiras";"4000-334";"PORTO";"Bonfim";"Porto";"Porto";"Norte";"OPORTOLAZARO APARTMENT, LDA";"Arrendatário";"513631640";"Pessoa coletiva";"Portugal";;;"966125221";"Não"
"18591/AL";"2015-08-04";"OPORTOLAZARO APARTMENT";"S";"2015-08-05";"Apartamento";"2";"3";"1";;"Rua Morgado Mateus, 47 1 Frente";"4000-334";"PORTO";"Bonfim";"Porto";"Porto";"Norte";"OPORTOLAZARO APARTMENT, LDA";"Arrendatário";"513631640";"Pessoa coletiva";"Portugal";;;"966125221";"Sim"
"18584/AL";"2015-08-04";"Lighthouse";"N";"2015-08-04";"Apartamento";"1";"2";"1";;"Rua Rua Bonjardim, 653 1º Traz";"4000-121";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"18406/AL";"2015-07-31";"Apartamento Praça Velasquez";"S";"2015-08-01";"Apartamento";"3";"6";"4";;"Praça Praça Francisco Sá Carneiro, 271 3º Esq.";"4200-314";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"18358/AL";"2015-07-30";"BRA.com Bonfim 301";"N";"2015-08-01";"Apartamento";"1";"2";"1";;"Rua Rua do Conde de Ferreira, 158 3º";"4000-222";"Porto";"Bonfim";"Porto";"Porto";"Norte";"BRA.com Apartments Oporto Lda";"Proprietário";"513303430";"Pessoa coletiva";"Portugal";;;"967005191";"Sim"
"18353/AL";"2015-07-30";"BRA.com Bonfim 201";"N";"2015-08-01";"Apartamento";"1";"2";"1";;"Rua Rua do Conde de Ferreira, 158 2º";"4000-222";"Porto";"Bonfim";"Porto";"Porto";"Norte";"BRA.com Apartments Oporto Lda";"Proprietário";"513303430";"Pessoa coletiva";"Portugal";;;"967005191";"Sim"
"18352/AL";"2015-07-30";"BRA.com Bonfim 101";"N";"2015-08-01";"Apartamento";"1";"2";"1";;"Rua Rua do Conde de Ferreira, 158";"4000-222";"Porto";"Bonfim";"Porto";"Porto";"Norte";"BRA.com Apartments Oporto Lda";"Proprietário";"513303430";"Pessoa coletiva";"Portugal";;;"967005191";"Sim"
"18348/AL";"2015-07-29";"Clerigos View";"N";"2015-08-01";"Apartamento";"2";"4";"1";;"1ª Rua Rua dos Clérigos, 20 4 Frt";"4050-204";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ferreira de Melo Ca Lda";"Arrendatário";"500533482";"Pessoa coletiva";"Portugal";"229717565";"220172628";"966921694";"Não"
"18339/AL";"2015-07-30";"Minana Alojamento";"S";"2015-08-15";"Apartamento";"1";"2";"1";;"Rua Rua Alegria, 828 3.º Direito";"4000-038";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Alves & Daniela - Restauração e Turismo, Lda.";"Arrendatário";"507140869";"Pessoa coletiva";"Portugal";"225180309";;"912227969";"Não"
"18323/AL";"2015-07-29";"Boavista Villa";"S";"2015-07-29";"Moradia";"5";"8";"4";;"Avenida Avenida França, 532";"4050-279";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"18308/AL";"2015-07-29";"Clerigos View";"N";"2015-08-01";"Apartamento";"2";"4";"1";;"1ª Rua Rua dos Clérigos, 20 3 Frt";"4050-204";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ferreira de Melo Ca Lda";"Arrendatário";"500533482";"Pessoa coletiva";"Portugal";"229717565";"220172628";"966921694";"Não"
"18307/AL";"2015-07-29";"Clerigos View";"N";"2015-08-01";"Apartamento";"2";"4";"1";;"1ª Rua Rua dos Clérigos, 20 2 Frt";"4050-204";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ferreira de Melo Ca Lda";"Arrendatário";"500533482";"Pessoa coletiva";"Portugal";"229717565";"220172628";"966921694";"Não"
"18165/AL";"2015-07-27";"MOA Blue";"S";"2015-07-27";"Apartamento";"3";"4";"1";;"Avenida Avenida Rodrigues de Freitas, 40 2º Drt.";"4300-455";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"18163/AL";"2015-07-27";"Loios Flat";"S";"2015-07-27";"Apartamento";"3";"4";"1";;"Rua Rua Trindade Coelho, 32 2 Frt";"4050-618";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ricardo Taboaço, Unipessoal Lda";"Comodatário";"513621288";"Pessoa coletiva";"Portugal";;;"936444050";"Não"
"18160/AL";"2015-07-27";"Loios Flat";"S";"2015-07-27";"Apartamento";"3";"4";"1";;"Rua Rua Trindade Coelho, 32 3.º Tras";"4050-618";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Riacardo Taboaço, Unipessoal, Lda";"Comodatário";"513621288";"Pessoa coletiva";"Portugal";;;;"Não"
"18159/AL";"2015-07-27";"Loios Flat";"S";"2015-07-27";"Apartamento";"3";"4";"1";;"Rua Rua Trindade Coelho, 32 2 Tras.";"4050-618";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ricardo Taboaço, Unipessoal Lda";"Comodatário";"513621288";"Pessoa coletiva";"Portugal";;;"936444050";"Não"
"18111/AL";"2015-07-25";"B.Places VI";"N";"2015-07-26";"Apartamento";"1";"4";"1";;"Rua Belomonte, 106 3 Traseiras Vitória";"4050-096";"Vitória";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"White Hammer Lda";"Arrendatário";"509583440";"Pessoa coletiva";"Portugal";;;"918842524";"Não"
"18110/AL";"2015-07-25";"B.Places V";"N";"2015-07-26";"Apartamento";"1";"4";"1";;"Rua Belomonte, 106 2 Traseiras Vitória";"4050-096";"Vitória";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"White Hammer Lda";"Arrendatário";"509583440";"Pessoa coletiva";"Portugal";;;"918842524";"Não"
"18109/AL";"2015-07-25";"B.Places IV";"N";"2015-07-26";"Apartamento";"2";"4";"2";;"Rua Belomonte, 106 1 Traseiras Vitória";"4050-096";"Vitória";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"White Hammer Lda";"Arrendatário";"509583440";"Pessoa coletiva";"Portugal";;;"918842524";"Não"
"18108/AL";"2015-07-25";"B.Places III";"N";"2015-07-26";"Apartamento";"1";"2";"1";;"Rua Belomonte, 106 3 Frente Vitória";"4050-096";"Vitória";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"White Hammer Lda";"Arrendatário";"509583440";"Pessoa coletiva";"Portugal";;;"918842524";"Não"
"18107/AL";"2015-07-25";"B.Places II";"N";"2015-07-26";"Apartamento";"1";"2";"1";;"Rua Belomonte, 106 2 Frente Vitória";"4050-096";"Vitória";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"White Hammer Lda";"Arrendatário";"509583440";"Pessoa coletiva";"Portugal";;;"918842524";"Não"
"18106/AL";"2015-07-25";"B.Places I";"N";"2015-07-26";"Apartamento";"1";"2";"1";;"Rua Belomonte, 106 1 Frente Vitória";"4050-096";"Vitória";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"White Hammer Lda";"Arrendatário";"509583440";"Pessoa coletiva";"Portugal";;;"918842524";"Não"
"18095/AL";"2015-07-24";"BRA.COM BONFIM 001";"S";"2015-08-01";"Apartamento";"1";"2";"1";;"Rua Rua do Conde Ferreira, 158 RC";"4000-222";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Bra.com Apartments Oporto, Lda";"Proprietário";"513303430";"Pessoa coletiva";"Portugal";;;"967005191";"Sim"
"18033/AL";"2015-07-24";"RS Porto Flats";"S";"2015-07-24";"Apartamento";"2";"4";"1";;"Rua Faria Guimarães, 221 5 Frente";"4000-206";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Rui Cristóvão Silva Unipessoal, Lda.";"Arrendatário";"513249559";"Pessoa coletiva";"Portugal";;;;"Não"
"18028/AL";"2015-07-24";"RS Porto Flats";"S";"2015-07-24";"Apartamento";"2";"4";"1";;"Rua Faria Guimarães, 221 5 Traseiras";"4000-206";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Rui Cristóvão Silva Unipessoal, Lda.";"Arrendatário";"513249559";"Pessoa coletiva";"Portugal";;;;"Sim"
"18016/AL";"2015-07-24";"Trendy Apartment In Downtown Porto";"S";"2015-07-24";"Apartamento";"2";"4";"2";;"Rua Rua Alves da Veiga, 192 1º Frt.";"4000-072";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"18015/AL";"2015-07-24";"Golden ";"S";"2015-07-24";"Apartamento";"6";"7";"2";;"Rua Rua Boa Morte, 19 2º";"4150-685";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Socorro & Albuquerque Lda";"Arrendatário";"513440828";"Pessoa coletiva";"Portugal";;;"932396259";"Não"
"17905/AL";"2015-07-22";"Apartamento - Vista para o Mar";"S";"2015-07-22";"Apartamento";"3";"5";"2";;"Avenida Brasil, 180 4º Esq.";"4150-151";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"17887/AL";"2015-07-21";"DOURO APARTMENTS - Rivertop - Apartment with Balcony";"S";"2015-08-01";"Apartamento";"2";"4";"1";;"Rua Reboleira, 19 3º frente";"4050-492";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Coimbra dos Santos & Rocha Lda";"Arrendatário";"510367992";"Pessoa coletiva";"Portugal";"919684014";;"919684014";"Não"
"17883/AL";"2015-07-21";"Casa da Avó";"N";"2015-07-10";"Moradia";"6";"6";"3";;"Avenida de França, 458";"4050-277";"Porto ";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Usufrutuário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"17880/AL";"2015-07-21";"Sweet Apartment";"N";"2015-06-10";"Apartamento";"2";"4";"1";;"Rua Bonjardim, 670 1º Traseiras";"4000-119";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"17873/AL";"2015-07-21";"Apartamento Romantico";"N";"2015-06-10";"Apartamento";"2";"4";"1";;"Rua O Comércio do Porto, 108 3º Drt.";"4050-209";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"17818/AL";"2015-07-20";"Golden ";"S";"2015-07-17";"Apartamento";"6";"7";"2";;"Rua Senhor Boa Morte, 19 1";"4150-685";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Socorro & Albuquerque Lda";"Arrendatário";"513440828";"Pessoa coletiva";"Portugal";;;"932396259";"Não"
"17817/AL";"2015-07-20";"OCC 1 - Oporto City Center 1";"S";"2015-07-17";"Apartamento";"4";"6";"3";;"Rua Formosa, 447 3";"4000-253";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FINGROW - Investimentos e Imóveis, Lda";"Proprietário";"502979925";"Pessoa coletiva";"Portugal";;;;"Sim"
"17789/AL";"2015-07-20";"ESTUDIO RUVINA";"N";"2015-07-21";"Apartamento";"1";"3";"1";;"Rua Formosa, 173 3 Tras";"4000-251";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ENSAIOTENDÊNCIA C.G.U. LDA";"Arrendatário";"510477640";"Pessoa coletiva";"Portugal";;;"962815128";"Sim"
"17775/AL";"2015-07-20";"0";"N";"2015-07-20";"Moradia";"4";"6";"3";;"Rua Caldeireiros, 128";"4050-138";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"17751/AL";"2015-07-20";"Tânger";"S";"2015-05-01";"Apartamento";"2";"4";"1";;"Rua Rua Tânger, 1307 Ed 1B RC Direito";"4150-721";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"17655/AL";"2015-07-16";"T1 Carvalhido";"S";"2015-07-18";"Apartamento";"2";"4";"1";;"Rua Nove de Abril, 481 2º Hab 59";"4250-348";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"17645/AL";"2015-07-16";"Casa de Belomonte";"S";"2015-08-01";"Apartamento";"3";"6";"1";;"Rua Taipas, 12 3 Fração D";"4050-597";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"17622/AL";"2015-07-16";"Wonder Sunday";"N";"2016-07-22";"Moradia";"5";"10";"3";;"Rua Rua Bonjardim, 466";"4000-117";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Wonder Sunday, Lda";"Arrendatário";"513589295";"Pessoa coletiva";"Portugal";;;"963383563";"Sim"
"17519/AL";"2015-07-14";"Hug Oporto - City River View 1";"N";"2015-07-15";"Apartamento";"4";"5";"2";;"Rua Belomonte, 93 1 Fração C";"4050-097";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"17516/AL";"2015-07-14";"Hug Oporto - City River View 2";"N";"2015-08-15";"Apartamento";"2";"4";"1";;"Rua Belomonte, 93 RC Fração B";"4050-097";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"17503/AL";"2015-07-14";"Hidden Treasure";"S";"2015-12-10";"Apartamento";"2";"4";"1";;"Rua Rua São Bento da Vitória, 6 e 8 3º";"4050-542";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"17326/AL";"2015-07-10";"Apartamento São João ";"S";"2015-07-13";"Apartamento";"2";"4";"1";;"Rua Fontaínhas, 147 2.º  Esq. ";"4000-239";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Usufrutuário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"17101/AL";"2015-07-08";"Santa Catarina Downtown Apartment";"S";"2015-11-10";"Apartamento";"3";"4";"1";;"Rua Rua Santa Catarina, 1214 4 Esq";"4000-447";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Rambras Imobiliária, Lda.";"Proprietário";"510047750";"Pessoa coletiva";"Portugal";;;;"Sim"
"17099/AL";"2015-07-06";"Oporto Delicer 3";"N";"2015-07-02";"Apartamento";"5";"6";"2";;"Rua 31 de Janeiro, 132 3";"4000-542";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16939/AL";"2015-07-06";"VRS City Beach Apartment";"S";"2019-03-12";"Apartamento";"5";"5";"2";;"Rua Quinta, 581 2 Dto";"4150-628";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"VRS - Local Accommodation, Lda";"Arrendatário";"515125580";"Pessoa coletiva";"Portugal";;;"963049283";"Não"
"16863/AL";"2015-07-08";"Sofia Duarte";"S";"2015-07-09";"Apartamento";"2";"4";"1";;"Rua Pedro Hispano, 411 1º Esq.";"4100-394";"Porto";"Ramalde";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16856/AL";"2015-06-29";"Studio 65";"S";"2015-06-29";"Apartamento";"2";"4";"1";;"Rua Faria Guimarães, 65 1 Esq";"4000-206";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16855/AL";"2015-06-26";"Pedro Assis de Gouvea Reis Canedo";"N";"2015-06-29";"Apartamento";"5";"5";"2";;"Rua Piedade, 36 12 G";"4050-479";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16854/AL";"2015-06-23";"Casa das Virtudes";"N";"2015-07-01";"Apartamento";"2";"3";"2";;"Rua Dr. Barbosa de Castro, 17 4 Rua";"4050-091";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16830/AL";"2015-07-06";"Ricardo Guimarães";"S";"2015-08-01";"Apartamento";"3";"6";"2";;"Rua Trindade Coelho, 10 C4 1 Fr Dt";"4050-618";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Alemanha";;;;"Não"
"16829/AL";"2015-07-03";"Heritage Apartment & Balcony_Historic Downtown1";"S";"2015-07-06";"Apartamento";"3";"4";"1";;"Rua Miguel Bombarda, 214";"4050-377";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16828/AL";"2015-07-03";"Oporto Delicer 2 F";"N";"2015-07-02";"Apartamento";"2";"2";"0";;"Rua 31 de Janeiro, 132 2 Frt";"4000-542";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16827/AL";"2015-07-02";"Apartamento Porto 2015";"S";"2015-07-02";"Apartamento";"3";"6";"3";;"Rua Pinto Bessa, 520 5º  Tras";"4300-428";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16825/AL";"2015-07-01";"Guerra's House";"N";"2015-07-01";"Apartamento";"2";"4";"1";;"Rua Nau Trindade, 107 3.º";"4000-355";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16824/AL";"2015-06-29";"T1 Coelho Neto 32 3T";"S";"2020-07-01";"Apartamento";"2";"3";"1";;"Rua Coelho Neto, 23 3º Tras.";"4000-177";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Host Wise, Lda.";"Cessionário";"514142375";"Pessoa coletiva";"Portugal";"918963331";;"918963331";"Sim"
"16772/AL";"2015-07-02";"Douro River Cozy Apartaments";"N";"2015-07-04";"Apartamento";"2";"4";"1";;"Rua Miragaia, 150 2.º  Dto.";"4050-385";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16770/AL";"2015-06-30";"M&M Space Apartments MM1";"S";"2015-06-30";"Apartamento";"2";"2";"1";;"Rua Santo Ildefonso, 427 1 Drt";"4000-472";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16769/AL";"2015-06-29";"Abelapartments";"S";"2015-07-15";"Apartamento";"3";"4";"2";;"Praça Carlos Alberto, 88 2 Fração O";"4050-158";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ninfas Portagonistas, Lda";"Comodatário";"513439196";"Pessoa coletiva";"Portugal";"917244992";;"919798769";"Não"
"16768/AL";"2015-06-23";"Casa das Virtudes";"N";"2015-07-01";"Apartamento";"1";"2";"1";;"Rua Dr. Barbosa de Castro, 17 3 Rua";"4050-091";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16767/AL";"2015-06-22";"Feels Like Home/Carlos&Lia`House";"S";"2015-06-22";"Apartamento";"2";"4";"1";;"Avenida Fernão de Magalhães, 209 1";"4300-190";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16690/AL";"2015-07-08";"991";"S";"2015-07-08";"Apartamento";"2";"2";"0";;"Avenida Boavista, 991 3 Dto Frente";"4100-128";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16689/AL";"2015-07-07";"Nuno Marinho";"S";"2015-07-14";"Apartamento";"8";"10";"5";;"Rua Gonçalo Cristóvão, 128 2º  Drt.º";"4000-264";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16688/AL";"2015-07-06";"By Almada Loft & Studios ";"N";"2015-07-06";"Apartamento";"1";"2";"0";;"Rua Almada, 340 1.º  Frt. ";"4050-033";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Narrativas das Horas, Unipessoal Lda ";"Arrendatário";"513394982";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"16686/AL";"2015-06-30";"Moa Green";"N";"2017-04-27";"Apartamento";"4";"5";"2";;"Rua Ferreira Cardoso, 105 2.º Esq";"4300-198";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16685/AL";"2015-06-30";"Casa Fonte das Oliveiras";"N";"2015-07-15";"Apartamento";"1";"4";"1";;"Rua Mártires da Liberdade, 58 2º";"4050-358";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16684/AL";"2015-06-29";"T1 Coelho Neto 32 4T";"S";"2020-06-29";"Apartamento";"2";"3";"1";;"Rua Coelho Neto, 23 4 Tras";"4000-177";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Host Wise, Lda";"Cessionário";"514142375";"Pessoa coletiva";"Portugal";"918963331";;"918963331";"Sim"
