"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"45705/AL";"2017-05-18";"GOC Apartment";"N";"2017-05-18";"Apartamento";"3";"4";"2";;"Rua Rua Bela, 15 A 1º";"4150-128";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"45680/AL";"2017-05-18";"Santa Catarina 652";"N";"2017-05-18";"Apartamento";"5";"6";"2";;"Rua Rua Santa Catarina, 652 1º Drt.º";"4000-446";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Adeptos da Cidade – Lda";"Arrendatário";"510121519";"Pessoa coletiva";"Portugal";;;"965851565";"Não"
"45667/AL";"2017-05-18";"DAYANADOR 2";"S";"2017-05-18";"Apartamento";"2";"4";"1";;"Rua Rua Camões, 99 5º DRT FRT";"4000-144";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"DAYANADOR, UNIPESSOAL LDA";"Proprietário";"513430024";"Pessoa coletiva";"Portugal";;;"918955076";"Não"
"45664/AL";"2017-05-18";"DAYANADOR 3";"S";"2017-05-18";"Apartamento";"2";"4";"1";;"Rua Rua Camões, 99 1º ESQ FRT";"4000-144";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"DAYANADOR, UNIPESSOAL LDA";"Proprietário";"513430024";"Pessoa coletiva";"Portugal";;;"918955076";"Não"
"45660/AL";"2017-05-18";"DAYANADOR 1";"S";"2017-05-18";"Apartamento";"2";"4";"2";;"Rua Rua Camões, 99 1º DRT FRT";"4000-144";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"DAYANADOR, UNIPESSOAL LDA";"Proprietário";"513430024";"Pessoa coletiva";"Portugal";;;"918955076";"Não"
"45646/AL";"2017-05-18";"Oporto Deluxe Room 2";"S";"2017-05-19";"Estabelecimento de hospedagem";"1";"2";"1";;"Rua Rua Ciríaco Cardoso, 265 C 5º Dto";"4150-213";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45637/AL";"2017-05-18";"Lopinhos House";"N";"2017-05-19";"Apartamento";"2";"4";"1";;"Largo Largo São Domingos, 13 5º";"4050-545";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45629/AL";"2017-05-18";"191 Marquês";"N";"2017-05-18";"Apartamento";"2";"4";"1";;"Praça Praça Marquês Pombal, 191 1º centro";"4000-391";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45628/AL";"2017-05-18";"OPO Domus II";"S";"2017-05-18";"Apartamento";"4";"6";"2";;"Rua Rua Latino Coelho, 321 AP. 12";"4000-316";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45618/AL";"2017-05-18";"R&O - River & Ocean";"S";"2017-05-18";"Estabelecimento de hospedagem";"2";"4";"1";;"Rua Rua Campo Alegre, 1636 Hab. 43";"4150-176";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45615/AL";"2017-05-18";"OPO Domus";"S";"2017-05-18";"Apartamento";"3";"4";"1";;"Largo Largo 1º de Dezembro, 7 2º Drt.";"4000-404";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45614/AL";"2017-05-18";"Charming Trindade 2";"S";"2017-05-18";"Apartamento";"3";"5";"2";;"Rua Rua Fonseca Cardoso, 125 1º Esq.º";"4000-234";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Happycalender Turismo e Lazer Lda";"Arrendatário";"510218431";"Pessoa coletiva";"Portugal";;;;"Não"
"45609/AL";"2017-05-18";"Charming Trindade 1";"S";"2017-05-18";"Apartamento";"3";"5";"2";;"Rua Rua Fonseca Cardoso, 125 2º Drt.º";"4000-234";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Happycalender Turismo e Lazer Lda";"Arrendatário";"510218431";"Pessoa coletiva";"Portugal";;;;"Não"
"45604/AL";"2017-05-18";"Ribeira Apartment";"N";"2017-05-18";"Apartamento";"4";"6";"2";;"Largo Largo Arcos da Ribeira, 68 2º Esq.";"4050-062";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Próximo Assunto, Lda.";"Comodatário";"513714529";"Pessoa coletiva";"Portugal";;;"914541580";"Sim"
"45597/AL";"2017-05-18";"Oporto Downtown Terrace";"S";"2017-05-22";"Apartamento";"3";"6";"3";;"Rua Anselmo Braancamp, 364 1 Bonfim";"4000-079";"Bonfim";"Bonfim";"Porto";"Porto";"Norte";"Welcome Desk Lda";"Comodatário";"514112379";"Pessoa coletiva";"Portugal";"223255634";;"933767733";"Não"
"45586/AL";"2017-05-17";"Santo da Casa / Sc Apartments";"S";"2017-11-01";"Estabelecimento de hospedagem";"10";"20";"6";;"Rua Rua São João, 56";"4050-552";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45585/AL";"2017-05-17";"Trindade - Oporto Apartments Group";"S";"2017-05-17";"Apartamento";"2";"4";"0";;"Rua Rua Camões, 77 4 Fte-Dto";"4000-144";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Inevitável Sonhar, Lda.";"Arrendatário";"514314346";"Pessoa coletiva";"Portugal";;;;"Não"
"45553/AL";"2017-05-17";"Quarto no sotão";"N";"2017-06-01";"Estabelecimento de hospedagem";"1";"2";"1";;"1ª Rua Oliveira Monteiro, 607";"4050-445";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45535/AL";"2017-05-17";"Porto Centro";"N";"2017-05-17";"Apartamento";"2";"3";"0";;"Rua Rua O Comércio do Porto, 129 a 133 3º Esq. Tras.";"4050-211";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Torres & Piñel, Lda.";"Arrendatário";"513967494";"Pessoa coletiva";"Portugal";;;"913073130";"Não"
"45532/AL";"2017-05-17";"Porto Centro";"N";"2017-05-17";"Apartamento";"2";"4";"0";;"Rua Rua O Comércio do Porto, 129 a 133 3º Esq. Frt.";"4050-211";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Torres & Piñel, Lda.";"Arrendatário";"513967494";"Pessoa coletiva";"Portugal";;;"913073130";"Não"
"45491/AL";"2017-05-17";"Oporto Bernardes Studios - Heroísmo";"S";"2017-06-01";"Apartamento";"4";"7";"2";;"1ª Rua Rua Padre António Vieira, 59 3 C";"4300-031";"Bonfim";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45482/AL";"2017-05-16";"PORTO SENTIDO";"N";"2017-06-01";"Apartamento";"4";"8";"3";;"Rua Rua Gonçalo Cristóvão, 121 3º D";"4000-268";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"45474/AL";"2017-05-16";"CASA ALICE";"S";"2017-05-17";"Apartamento";"5";"8";"3";;"Rua Rua Faria Guimarães, 125 5 DTO";"4000-206";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Donatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45467/AL";"2017-05-16";"Blue Apartment";"S";"2017-07-04";"Apartamento";"2";"2";"0";;"Rua Gonçalo Cristovao, 196 7 frente Santo Ildefonso";"4000-265";"Santo Ildefonso";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Teixeira da Costa e Costa Lda";"Arrendatário";"501786066";"Pessoa coletiva";"Portugal";;;"917528958";"Não"
"45417/AL";"2017-05-16";"Lindo Vale House";"S";"2017-05-18";"Apartamento";"2";"4";"1";;"Rua Rua Lindo Vale, 500 3º Esq.";"4200-370";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45385/AL";"2017-05-16";"Pontocom Bolhão Apartment";"N";"2017-05-16";"Apartamento";"3";"3";"0";;"Rua Rua Fernandes Tomás, 664 3 esq";"4000-212";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45371/AL";"2017-05-16";"Mártires 157";"S";"2017-05-16";"Apartamento";"5";"6";"2";;"Rua Rua Mártires da Liberdade, 157 3º";"4050-359";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45368/AL";"2017-05-16";"Apartamento de Francos Arrábida";"S";"2017-05-20";"Apartamento";"4";"4";"2";;"Rua Rua Direita de Francos, 992 R/C";"4250-192";"Porto";"Ramalde";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"45354/AL";"2017-05-16";"Citybreak Apartments Patio";"N";"2017-05-16";"Apartamento";"4";"5";"2";;"Rua Mouzinho da Silveira, 60 3º";"4050-414";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Winwin Lda";"Arrendatário";"508521637";"Pessoa coletiva";"Portugal";"917487064";;"917487064";"Não"
"45353/AL";"2017-05-16";"Apartamento de Francos S. João";"S";"2017-05-20";"Apartamento";"4";"5";"2";;"Rua Rua Direita de Francos, 986 1º";"4250-192";"Porto";"Ramalde";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"45339/AL";"2017-05-16";"Citybreak Apartments Douro View";"N";"2017-05-16";"Apartamento";"3";"4";"2";;"Rua Francisco da Rocha Soares, 69 3º Esq.";"4050-281";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Winwin Lda";"Arrendatário";"508521637";"Pessoa coletiva";"Portugal";"917487064";;"917487064";"Não"
"45338/AL";"2017-05-16";"Citybreak Apartments Douro View";"N";"2017-05-16";"Apartamento";"3";"4";"2";;"Rua Francisco da Rocha Soares, 69 3º Dto.";"4050-281";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Winwin Lda";"Arrendatário";"508521637";"Pessoa coletiva";"Portugal";"917487064";;"917487064";"Não"
"45330/AL";"2017-05-16";"Citybreak Apartments Douro View";"N";"2017-05-16";"Apartamento";"4";"6";"2";;"Rua Francisco da Rocha Soares, 69 2º";"4050-281";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Winwin Lda";"Arrendatário";"508521637";"Pessoa coletiva";"Portugal";"917487064";;"917487064";"Não"
"45318/AL";"2017-05-16";"Douro Catwalk";"S";"2017-05-16";"Apartamento";"4";"6";"3";;"Rua Rua Sabrosa, 71 6º Drt.";"4300-458";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"45291/AL";"2017-05-16";"Orange House";"S";"2017-05-15";"Apartamento";"4";"4";"2";;"Rua Rua Moçambique, 467A 3ºL";"4100-349";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45224/AL";"2017-05-15";"Casa das Oliveirinhas";"S";"2017-05-15";"Apartamento";"3";"5";"2";;"Rua Rua Oliveirinhas, 49 2º";"4000-367";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45183/AL";"2017-05-15";"Apartamento S.Bento ";"S";"2017-05-15";"Apartamento";"1";"2";"1";;"Praça Praça Almeida Garrett, 41 2º";"4000-069";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45176/AL";"2017-05-15";"Chateau Flores IV";"S";"2017-05-15";"Apartamento";"1";"2";"1";;"Rua Rua Flores, 184 2º Tras.";"4050-263";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Raquel & Joana Pinheiro, Lda.";"Arrendatário";"513300996";"Pessoa coletiva";"Portugal";;;"917132695";"Não"
"45172/AL";"2017-05-15";"Chateau Flores III";"S";"2017-05-15";"Apartamento";"2";"4";"1";;"Rua Rua Flores, 184 2º Frt.";"4050-263";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Raque & Joana Pinheiro Lda. ";"Arrendatário";"513300996";"Pessoa coletiva";"Portugal";;;"917132695";"Não"
"45165/AL";"2017-05-15";"Sweet House Porto/Trindade";"S";"2017-05-15";"Apartamento";"3";"6";"1";;"Rua Rua Alferes Malheiro, 195 1º Drt";"4000-059";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45162/AL";"2017-05-15";"Oscar Place";"S";"2017-05-15";"Apartamento";"1";"2";"0";;"Rua Rua Monte dos Judeus, 74 R/C A";"4050-411";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45158/AL";"2017-05-15";"Chateau Flores II";"S";"2017-05-15";"Apartamento";"1";"2";"1";;"Rua Rua Flores, 184 1º Tras";"4050-263";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Raquel & Joana Pinheiro, Lda.";"Arrendatário";"513300996";"Pessoa coletiva";"Portugal";;;"917132695";"Não"
"45156/AL";"2017-05-15";"Porto In The Market";"S";"2017-06-01";"Apartamento";"3";"5";"2";;"Rua Rua Alexandre Braga, 114 3º";"4000-049";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45154/AL";"2017-05-15";"Casa da Alegria";"S";"2017-05-15";"Apartamento";"3";"5";"1";;"Rua Rua Alegria, 880 3º Esq.";"4000-038";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Usufrutuário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45146/AL";"2017-05-14";"Golden Porto Cardosas";"S";"2017-06-07";"Apartamento";"2";"4";"0";;"Rua Rua Trindade Coelho, 10 C4 1 T";"4050-618";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45145/AL";"2017-05-14";"Lima Porto Apartment";"S";"2017-05-17";"Apartamento";"2";"4";"1";;"1ª Rua Constituição, 88 2 esq Porto";"4200-191";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45144/AL";"2017-05-14";"Porto Downtown Flats";"N";"2015-08-01";"Apartamento";"2";"4";"2";;"Rua Belomonte, 12 1º";"4050-097";"Ribeira";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Narrativas Urbanas Lda";"Arrendatário";"513499920";"Pessoa coletiva";"Portugal";"914646282";;"914646282";"Sim"
"45143/AL";"2017-05-14";"ALIANÇA TERRACE";"S";"2017-06-01";"Apartamento";"3";"4";"2";;"Rua Aliança, 60 3º";"4250-030";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45120/AL";"2017-05-12";"Boavista House 231";"N";"2017-05-15";"Moradia";"3";"4";"2";;"Rua Domingos Machado, 231";"4250-201";"Porto";"Ramalde";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45103/AL";"2017-05-12";"Porto Trindade Cozy Flat";"S";"2017-05-12";"Apartamento";"3";"6";"2";;"Rua Rua João das Regras, 87 2 dto";"4000-292";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"45080/AL";"2017-05-11";"DOURO Apartments - Rivertop - 3BedRoom";"S";"2017-05-11";"Apartamento";"5";"8";"3";;"Rua Rua Mouzinho da Silveira, 18 2";"4050-414";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Coimbra dos Santos & Rocha Lda";"Cessionário";"510367992";"Pessoa coletiva";"Portugal";;;"919684014";"Não"
"45072/AL";"2017-05-11";"CASAMIA APARTMENTS PORTO";"S";"2017-05-11";"Apartamento";"1";"2";"1";;"Rua Rua Padre Alexandre, 47 1 Tras.";"4100-037";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45070/AL";"2017-05-11";"CASAMIA APARTMENTS PORTO";"S";"2017-05-11";"Apartamento";"1";"2";"1";;"Rua Rua Padre Alexandre, 47 1 fRT.";"4100-037";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45066/AL";"2017-05-11";"CASAMIA APARTMENTS PORTO";"S";"2017-05-11";"Apartamento";"2";"4";"1";;"Rua Rua Padre Alexandre, 47 3";"4100-037";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45063/AL";"2017-05-11";"CASAMIA APARTMENTS PORTO";"S";"2017-05-11";"Apartamento";"2";"3";"1";;"Rua Rua Padre Alexandre, 47 R/C Frt.";"4100-037";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45051/AL";"2017-05-11";"Palácio Garden's House";"S";"2017-05-11";"Apartamento";"3";"4";"1";;"Rua Rua Piedade, 208 6.4";"4050-480";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Gajo Costa & Rego, Lda";"Arrendatário";"515242527";"Pessoa coletiva";"Portugal";;;"967015299";"Não"
"45050/AL";"2017-05-11";"QUIET FLAT PORTO";"S";"2017-05-11";"Apartamento";"2";"4";"1";;"Rua Rua Cedofeita, 387 2º drt tras";"4050-181";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45044/AL";"2017-05-11";"Antas House";"S";"2017-05-12";"Estabelecimento de hospedagem";"4";"7";"3";;"3ª Rua Costa Cabral, 2219 2º esquerdo";"4200-230";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45041/AL";"2017-05-11";"Casa do Duque";"N";"2017-05-11";"Moradia";"5";"8";"4";;"Rua Rua Duque Saldanha, 260";"4300-463";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"45027/AL";"2017-05-11";"Sun House";"S";"2017-05-11";"Apartamento";"6";"8";"3";;"Rua Rua Ruben A, 137 9º Drt.";"4150-640";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"44984/AL";"2017-05-11";"Porto Náutico";"N";"2017-05-01";"Moradia";"8";"16";"8";;"1ª Rua Rua do Almada, 472";"4050-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Aparthotel Porto Histórico Lda.";"Proprietário";"509941877";"Pessoa coletiva";"Portugal";;;;"Sim"
"44958/AL";"2017-05-11";"Loft Elegance 302";"S";"2017-05-11";"Apartamento";"1";"2";"0";;"Rua Rua Formosa, 54 3º Drt.";"4000-250";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"44951/AL";"2017-05-11";"Armazém Luxury Housing";"S";"2017-05-11";"Estabelecimento de hospedagem";"14";"21";"9";"0";"Largo Largo São Domingos, 74 a 76";"4050-545";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Sousa Gramaxo Lda";"Comodatário";"510913431";"Pessoa coletiva";"Portugal";;;;"Sim"
"44950/AL";"2017-05-11";"Studio Clean 301";"S";"2017-05-11";"Apartamento";"1";"2";"0";;"Rua Rua Formosa, 54 3º Esq.";"4000-250";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"44941/AL";"2017-05-11";"Studio Elegance 202";"S";"2017-05-11";"Apartamento";"1";"2";"0";;"Rua Rua Formosa, 54 2º Drt.";"4000-250";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"44940/AL";"2017-05-11";"Studio Clean 201";"S";"2017-05-11";"Apartamento";"1";"2";"0";;"Rua Rua Formosa, 54 2º Esq.";"4000-250";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"44936/AL";"2017-05-11";"Studio Elegance 102";"S";"2017-05-11";"Apartamento";"1";"2";"0";;"Rua Rua Formosa, 54 1º Drt.";"4000-250";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"44934/AL";"2017-05-11";"Largo de Viriato 17";"N";"2017-05-11";"Moradia";"2";"3";"1";;"Rua Rua Restauração, 444";"4050-501";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Miguel Pinto de Abreu  Lda";"Proprietário";"505591774";"Pessoa coletiva";"Portugal";;;"934950299";"Não"
"44927/AL";"2017-05-11";"Studio Clean 101";"S";"2017-05-11";"Apartamento";"1";"2";"0";;"Rua Rua Formosa, 54 1º Esq.";"4000-250";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"44894/AL";"2017-05-10";"Sé Terrace Apartment";"N";"2017-05-10";"Apartamento";"2";"2";"1";;"Travessa Travessa Rua da Chã, 10 1 Lisboa";"4000-167";"Lisboa";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Become My Guest Lda";"Arrendatário";"510459536";"Pessoa coletiva";"Portugal";"217960326";;"217960326";"Sim"
"44886/AL";"2017-05-10";"José Carvalho";"S";"2017-05-12";"Apartamento";"4";"6";"2";;"Rua Ceuta, 33 4 b Porto";"4050-191";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ABCF Lda";"Arrendatário";"509101860";"Pessoa coletiva";"Portugal";"936282983";;"936282983";"Sim"
"44879/AL";"2017-05-10";"José Carvalho";"S";"2017-05-12";"Apartamento";"3";"4";"1";;"Rua Ceuta, 33 4 A Porto";"4050-191";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ABCF Lda";"Arrendatário";"509101860";"Pessoa coletiva";"Portugal";"936282983";;"936282983";"Não"
"44859/AL";"2017-05-10";"Apartamento com Terraço virado a Sul";"S";"2017-05-01";"Apartamento";"2";"4";"1";;"Rua das Doze Casas, 317 2 Tras.";"4000-195";"Marquês";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"44856/AL";"2017-05-10";"Cosy Loft Near River Ribeira Douro";"N";"2017-05-10";"Apartamento";"2";"4";"1";;"Rua Rua São Francisco, 34 5";"4050-548";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FlikeHome Porto, Lda";"Arrendatário";"513925597";"Pessoa coletiva";"Portugal";;;"968436315";"Sim"
